日期,时间段,计划购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,富余电量_kWh,期初储电_kWh,期末储电_kWh,电价_元每kWh,交易费_元
2025-02-01,03:20-03:30,488.03929278241935,0.0,10.809040550914006,0.0,0.0,1636.7337550833715,1624.7237100268005,0.4356,212.58991593602187
2025-02-01,03:30-03:40,479.7018767162072,0.0,0.0,38.60785661712606,0.0,1624.7237100268005,1624.7237100268005,0.4353,292.84422686173986
2025-02-01,03:40-03:50,506.1451686035476,0.0,0.0,2.988298063119089,0.0,1624.7237100268005,1624.7237100268005,0.436,227.19378328874635
2025-02-01,03:50-04:00,554.226893474137,70.61022680747038,0.0,0.0,0.0,1624.7237100268005,1688.272914153524,0.4378,242.6405339629772
2025-02-01,04:00-04:10,547.66623560319,56.479435603189984,0.0,0.0,0.0,1688.272914153524,1739.1044061963948,0.4401,241.0279102889639
2025-02-01,04:10-04:20,587.196155654994,64.56698539650637,0.0,0.0,17.983886925154252,1739.1044061963948,1797.2146930532506,0.4389,257.72039271697685
2025-02-01,04:20-04:30,552.7582904566439,47.1799571233106,0.0,0.0,0.0,1797.2146930532506,1839.67665446423,0.4364,241.2237179552794
2025-02-01,04:30-04:40,542.1011703661682,25.951631793883127,0.0,0.0,12.918571905618403,1839.67665446423,1863.0331230787249,0.4393,238.14504414185768
2025-02-01,04:40-04:50,481.5795427222343,0.0,16.229078165210783,5.038129112554909,0.0,1863.0331230787249,1845.0008140062685,0.4422,224.09377725963088
2025-02-01,04:50-05:00,522.6566995550445,23.015032888377846,0.0,0.0,0.0,1845.0008140062685,1865.7143436058086,0.4395,229.70761945444207
2025-02-01,05:00-05:10,574.9026055231615,86.11902218982812,0.0,0.0,0.0,1865.7143436058086,1943.2214635766538,0.4333,249.10529897318588
2025-02-01,05:10-05:20,607.7919875099384,86.69260365228158,0.0,0.0,22.583950524323456,1943.2214635766538,2021.2448068637073,0.4439,269.7988632556617
2025-02-01,05:20-05:30,599.7076037085183,16.51216750886634,0.0,0.0,53.972102866318565,2021.2448068637073,2036.105757621687,0.4301,257.9342403550337
2025-02-01,05:30-05:40,806.2426454828328,283.0207141951594,0.0,24.188385378993246,0.0,2036.105757621687,2290.8244003973305,0.3713,344.26363172387676
2025-02-01,05:40-05:50,577.4541687501296,85.2949591255578,0.0,39.02195704209481,0.0,2290.8244003973305,2367.5898636103325,0.5708,440.97950492071254
2025-02-01,05:50-06:00,0.0,0.0,509.52445629528836,1.4588770380449887,0.0,2367.5898636103325,1801.4515788377898,0.9099,6.637161084585676
2025-02-01,06:00-06:10,0.0,0.0,541.3064209540108,0.0,6.119237620677609,1801.4515788377898,1200.0,0.9368,0.0
2025-02-01,06:10-06:20,810.514378406807,0.0,0.0,0.0,277.15904507347375,1200.0,1200.0,0.8758,709.8484926086817
2025-02-01,06:20-06:30,816.1655420788953,-0.0,0.0,0.0,311.64554207889535,1200.0,1200.0,0.8759,714.8793983069045
2025-02-01,06:30-06:40,789.840369154691,0.0,0.0,0.0,270.28668582135765,1200.0,1200.0,0.8601,679.3417015099496
2025-02-01,06:40-06:50,764.7651097551563,-0.0,0.0,0.0,213.2850264218231,1200.0,1200.0,0.8442,645.6147056553029
2025-02-01,06:50-07:00,735.4262202441282,0.0,0.0,0.0,183.3845535774616,1200.0,1200.0,0.8334,612.9042119514564
2025-02-01,07:00-07:10,672.2726236281846,157.71457362818478,0.0,0.0,0.0,1200.0,1341.9431162653664,0.8092,544.0030070399271
2025-02-01,07:10-07:20,668.9281086405808,59.21358079233035,0.0,0.0,161.80597784825056,1341.9431162653664,1395.2353389784637,0.7972,533.269488208271
2025-02-01,07:20-07:30,627.0021987707348,214.6118862219896,0.0,0.0,22.966145882078536,1395.2353389784637,1588.3860365782543,0.7644,479.2804807403497
2025-02-01,07:30-07:40,1376.9094978908329,817.0158046936604,0.0,0.0,182.23994319717258,1588.3860365782543,2323.7002608025487,0.6899,949.9298625948855
2025-02-01,07:40-07:50,604.7132866380074,243.55193663800742,0.0,0.0,0.0,2323.7002608025487,2542.8970037767554,0.86,520.0534265086864
2025-02-01,07:50-08:00,8.494621036479543,0.0,291.4282956301871,0.0,0.0,2542.8970037767554,2219.0877864098807,1.1617,9.868201258078285
2025-02-01,08:00-08:10,0.0,0.0,202.22623333333337,0.0,0.0,2219.0877864098807,1994.3919715950658,1.1683,0.0
2025-02-01,08:10-08:20,0.0,0.0,249.42726969164937,0.0,119.63466969164938,1994.3919715950658,1717.2505608265665,1.0956,0.0
2025-02-01,08:20-08:30,0.0,0.0,116.37836075372769,0.0,30.09377742039436,1717.2505608265665,1587.9412711002024,1.0849,0.0
2025-02-01,08:30-08:40,0.0,0.0,50.02677228768573,0.0,14.05762228768576,1587.9412711002024,1532.3559685583293,1.061,0.0
2025-02-01,08:40-08:50,0.0,0.0,73.77168267719632,0.0,11.317749343863028,1532.3559685583293,1450.3874322503334,1.043,0.0
2025-02-01,08:50-09:00,0.0,0.0,125.04512073131458,0.0,9.86845406464785,1450.3874322503334,1311.4484092155394,1.036,0.0
2025-02-01,09:00-09:10,0.0,0.0,84.3999109652593,0.0,38.575794298592704,1311.4484092155394,1217.6707303652513,1.0147,0.0
2025-02-01,09:10-09:20,0.0,0.0,15.90365732872617,0.0,47.26415732872625,1217.6707303652513,1200.0,0.9922,0.0
2025-02-01,09:20-09:30,0.0,-0.0,0.0,0.0,61.70083333333332,1200.0,1200.0,0.97,0.0
2025-02-01,09:30-09:40,0.0,0.0,0.0,0.0,105.10811666666662,1200.0,1200.0,0.9422,0.0
2025-02-01,09:40-09:50,0.0,0.0,0.0,0.0,170.19725,1200.0,1200.0,0.9569,0.0
2025-02-01,09:50-10:00,0.0,0.0,0.0,0.0,215.43041666666664,1200.0,1200.0,0.9977,0.0
2025-02-01,10:00-10:10,0.0,-0.0,0.0,0.0,200.4176333333333,1200.0,1200.0,0.9919,0.0
2025-02-01,10:10-10:20,0.0,0.0,0.0,0.0,226.9201833333333,1200.0,1200.0,0.9588,0.0
2025-02-01,10:20-10:30,0.0,-0.0,0.0,0.0,292.22541666666666,1200.0,1200.0,0.9549,0.0
2025-02-01,10:30-10:40,0.0,0.0,0.0,0.0,301.08773333333335,1200.0,1200.0,0.9839,0.0
2025-02-01,10:40-10:50,225.8091684242951,0.0,0.0,0.0,569.0265684242952,1200.0,1200.0,0.799,180.4215255710118
2025-02-01,10:50-11:00,900.813594787478,833.3333333333334,0.0,0.0,474.83026145414453,1200.0,1950.0,0.5025,452.6588313807076
2025-02-01,11:00-11:10,817.5836285916879,833.3333333333334,0.0,0.0,372.7337619250212,1950.0,2700.0,0.4662,381.1574876494449
2025-02-01,11:10-11:20,837.9306493410124,833.3333333333334,0.0,0.0,399.8373826743456,2700.0,3450.0,0.5007,419.55187612504494
2025-02-01,11:20-11:30,890.1156401522317,0.0,0.0,0.0,1334.6431401522316,3450.0,3450.0,0.4827,429.65881950148224
2025-02-01,11:30-11:40,779.640943222149,833.3333333333334,0.0,0.0,390.41470988881554,3450.0,4200.0,0.4785,373.05819133179824
2025-02-01,11:40-11:50,673.3809932991451,0.0,199.99999999999955,0.0,1321.6483266324778,4200.0,3977.7777777777783,0.4662,313.93021907606146
2025-02-01,11:50-12:00,681.8168011522248,0.0,833.3333333333334,0.0,1975.773051152225,3977.7777777777783,3051.851851851852,0.4432,302.181206270666
2025-02-01,12:00-12:10,755.0043703709171,0.0,0.0,0.0,1183.6461870375838,3051.851851851852,3051.851851851852,0.4411,333.0324277706115
2025-02-01,12:10-12:20,801.0977808294169,0.0,833.3333333333334,0.0,2060.818380829417,3051.851851851852,2125.925925925926,0.4551,364.57960005546767
2025-02-01,12:20-12:30,797.0706388150081,0.0,0.0,0.0,1255.4614721483415,2125.925925925926,2125.925925925926,0.4463,355.7326261031381
2025-02-01,12:30-12:40,801.7715413420232,0.0,833.3333333333334,0.0,2086.0884746753563,2125.925925925926,1200.0,0.4113,329.76863495397413
2025-02-01,12:40-12:50,892.129555336257,-0.0,0.0,0.0,1317.7839386695903,1200.0,1200.0,0.5682,506.9080133420613
2025-02-01,12:50-13:00,177.97680963524226,-0.0,0.0,0.0,591.5201429685756,1200.0,1200.0,0.8279,147.34700069701705
2025-02-01,13:00-13:10,125.2733125948495,0.0,0.0,0.0,546.9219959281828,1200.0,1200.0,0.8636,108.18603275691203
2025-02-01,13:10-13:20,52.86879634514919,0.0,0.0,0.0,475.5932296784824,1200.0,1200.0,0.8416,44.49437900407756
2025-02-01,13:20-13:30,61.61306630887202,0.0,0.0,0.0,471.8809829755387,1200.0,1200.0,0.8618,53.09814054498591
2025-02-01,13:30-13:40,50.78608173530453,0.0,0.0,0.0,443.2617984019712,1200.0,1200.0,0.8623,43.792838280353095
2025-02-01,13:40-13:50,0.0,0.0,0.0,0.0,323.70713333333333,1200.0,1200.0,0.9026,0.0
2025-02-01,13:50-14:00,0.0,130.40706363947493,0.0,0.0,103.13543636052509,1200.0,1317.3663572755274,0.9754,0.0
2025-02-01,14:00-14:10,0.0,202.90003333333334,0.0,0.0,0.0,1317.3663572755274,1499.9763872755275,1.0002,0.0
2025-02-01,14:10-14:20,0.0,166.26881666666668,0.0,0.0,0.0,1499.9763872755275,1649.6183222755276,0.9978,0.0
2025-02-01,14:20-14:30,0.0,116.58833333333328,0.0,0.0,0.0,1649.6183222755276,1754.5478222755276,1.0271,0.0
2025-02-01,14:30-14:40,0.0,112.44431666666674,0.0,0.0,0.0,1754.5478222755276,1855.7477072755275,1.0906,0.0
2025-02-01,14:40-14:50,0.0,93.76723333333332,0.0,0.0,0.0,1855.7477072755275,1940.1382172755275,0.9376,0.0
2025-02-01,14:50-15:00,1115.6946481745454,833.3333333333334,0.0,0.0,318.1629815078787,1940.1382172755275,2690.1382172755275,0.6694,746.8459974880407
2025-02-01,15:00-15:10,1211.825045603326,833.3333333333334,0.0,0.0,350.0625622699928,2690.1382172755275,3440.1382172755275,0.66,799.8045300981953
2025-02-01,15:10-15:20,1283.959165565079,833.3333333333334,0.0,0.0,352.691765565079,3440.1382172755275,4190.1382172755275,0.7217,926.6333297883176
2025-02-01,15:20-15:30,1262.7610285290139,833.3333333333334,0.0,0.0,271.41019519568056,4190.1382172755275,4940.1382172755275,0.7308,922.8257596490033
2025-02-01,15:30-15:40,569.0107507407968,385.8504007407968,0.0,0.0,0.0,4940.1382172755275,5287.403577942245,0.7534,428.69269960811624
2025-02-01,15:40-15:50,603.0175193771365,408.8794693771365,0.0,0.0,0.0,5287.403577942245,5655.395100381667,0.7823,471.7406054087339
2025-02-01,15:50-16:00,620.0083508688537,400.1896008688537,0.0,0.0,0.0,5655.395100381667,6015.565741163636,0.8055,499.4167266248616
2025-02-01,16:00-16:10,717.6649201787301,444.7565701787301,0.0,0.0,0.0,6015.565741163636,6415.846654324493,0.8271,593.5806554798277
2025-02-01,16:10-16:20,727.5760682848511,408.9815182848512,0.0,0.0,0.0,6415.846654324493,6783.930020780859,0.8519,619.8220525718647
2025-02-01,16:20-16:30,797.1224585337598,436.3782918670931,0.0,0.0,0.0,6783.930020780859,7176.670483461243,0.8791,700.7503532970281
2025-02-01,16:30-16:40,864.4208603688763,439.6535937022097,0.0,0.0,0.0,7176.670483461243,7572.358717793231,0.9024,780.053384396874
2025-02-01,16:40-16:50,890.6431140481328,464.53656404813285,0.0,0.0,0.0,7572.358717793231,7990.441625436551,0.9163,816.0962854023041
2025-02-01,16:50-17:00,902.5357799326371,515.4620299326372,0.0,0.0,0.0,7990.441625436551,8454.357452375923,0.9264,836.109146529595
2025-02-01,17:00-17:10,954.649197581304,537.0031142479706,0.0,0.0,0.0,8454.357452375923,8937.660255199096,0.9462,903.2890707514298
2025-02-01,17:10-17:20,997.0603858261981,557.2795858261981,0.0,0.0,0.0,8937.660255199096,9439.211882442674,0.9742,971.3362278718821
2025-02-01,17:20-17:30,1006.7725897670352,570.6359231003686,0.0,0.0,0.0,9439.211882442674,9952.784213233006,0.9862,992.8791280282501
2025-02-01,17:30-17:40,975.0558999454067,529.7501832787401,0.0,0.0,0.0,9952.784213233006,10429.559378183872,0.976,951.654558346717
2025-02-01,17:40-17:50,450.6403886760887,10.747755342755454,0.0,0.0,0.0,10429.559378183872,10439.232357992352,1.0742,484.0779055158545
2025-02-01,17:50-18:00,450.04376435148754,21.57376435148751,0.0,0.0,0.0,10439.232357992352,10458.648745908691,1.2313,554.1388870459866
2025-02-01,18:00-18:10,428.1456638331803,0.0,25.989386166819656,0.0,0.0,10458.648745908691,10429.77165016778,1.2561,537.7937683408578
2025-02-01,18:10-18:20,446.0590665786069,0.0,26.206250088059733,0.0,0.0,10429.77165016778,10400.65359451438,1.2447,555.209720170392
2025-02-01,18:20-18:30,445.650274307523,0.0,8.518059025810373,0.0,0.0,10400.65359451438,10391.189084485703,1.2545,559.0682691187875
2025-02-01,18:30-18:40,418.1312723409513,0.0,0.24136099238199904,0.0,0.0,10391.189084485703,10390.920905605279,1.2522,523.5839792253391
2025-02-01,18:40-18:50,433.8418665694793,19.759633236145987,0.0,0.0,0.0,10390.920905605279,10408.70457551781,1.2881,558.8317083281463
2025-02-01,18:50-19:00,302.49803488313125,0.0,129.64029845020207,0.0,0.0,10408.70457551781,10264.65979946203,1.3466,407.3438537736246
2025-02-01,19:00-19:10,0.0,0.0,424.0141166666667,0.0,0.0,10264.65979946203,9793.533003165734,1.3523,0.0
2025-02-01,19:10-19:20,369.6698105600526,0.0,72.74265610661405,0.0,0.0,9793.533003165734,9712.707829713941,1.3445,497.02106029799074
2025-02-01,19:20-19:30,0.0,0.0,483.74666666666667,0.0,0.0,9712.707829713941,9175.211533417645,1.3483,0.0
2025-02-01,19:30-19:40,0.0,0.0,481.18446666666665,0.0,0.0,9175.211533417645,8640.562126010238,1.349,0.0
2025-02-01,19:40-19:50,0.0,0.0,444.76593333333335,0.0,0.0,8640.562126010238,8146.377755639867,1.3473,0.0
2025-02-01,19:50-20:00,0.0,0.0,418.095,0.0,0.0,8146.377755639867,7681.827755639867,1.3482,0.0
2025-02-01,20:00-20:10,0.0,0.0,436.7405166666666,0.0,0.0,7681.827755639867,7196.560514899126,1.3513,0.0
2025-02-01,20:10-20:20,447.3442126975684,0.0,5.3536373024315935,0.0,0.0,7196.560514899126,7190.612029007536,1.34,599.4412450147418
2025-02-01,20:20-20:30,0.0,0.0,449.9683333333333,0.0,0.0,7190.612029007536,6690.647214192722,1.3489,0.0
2025-02-01,20:30-20:40,0.0,0.0,455.06669999999997,0.0,0.0,6690.647214192722,6185.017547526055,1.3952,0.0
2025-02-01,20:40-20:50,666.2008907592195,212.18852409255288,0.0,0.0,0.0,6185.017547526055,6375.987219209353,1.2226,814.4972090422217
2025-02-01,20:50-21:00,657.5600709748867,198.1550709748867,0.0,0.0,0.0,6375.987219209353,6554.326783086751,0.9332,613.6350582337643
2025-02-01,21:00-21:10,683.3533574877725,185.93259082110586,0.0,0.0,0.0,6554.326783086751,6721.666114825746,0.9068,619.6648245699122
2025-02-01,21:10-21:20,741.6185463683471,238.33541303501374,0.0,0.0,0.0,6721.666114825746,6936.167986557259,0.9371,694.9707398017781
2025-02-01,21:20-21:30,747.6393511199764,270.0826844533097,0.0,0.0,0.0,6936.167986557259,7179.242402565237,0.9371,700.6128359345299
2025-02-01,21:30-21:40,709.880884720577,230.74493472057702,0.0,0.0,0.0,7179.242402565237,7386.912843813757,0.9871,700.7234213076815
2025-02-01,21:40-21:50,640.2306473818641,190.02654738186408,0.0,0.0,0.0,7386.912843813757,7557.936736457435,0.7764,497.07507462727926
2025-02-01,21:50-22:00,566.8042443226523,174.71924432265223,0.0,0.0,0.0,7557.936736457435,7715.184056347822,0.4209,238.56790643540432
2025-02-01,22:00-22:10,1190.5730430876167,818.8032264209501,0.0,0.0,0.0,7715.184056347822,8452.106960126677,0.3859,459.4421373275113
2025-02-01,22:10-22:20,518.9706511731939,155.39243450652725,0.0,0.0,0.0,8452.106960126677,8591.960151182551,0.4368,226.6863804324511
2025-02-01,22:20-22:30,525.9487869149846,166.79212024831793,0.0,0.0,0.0,8591.960151182551,8742.073059406037,0.4198,220.79330074691052
2025-02-01,22:30-22:40,1124.279758389794,742.2290417231275,0.0,0.0,0.0,8742.073059406037,9410.07919695685,0.4186,470.6235068619678
2025-02-01,22:40-22:50,552.1024562137414,134.9340395470748,0.0,0.0,0.0,9410.07919695685,9531.519832549218,0.4241,234.14665168024774
2025-02-01,22:50-23:00,582.8575440532056,151.06087738653895,0.0,0.0,0.0,9531.519832549218,9667.474622197104,0.4237,246.95674141534323
2025-02-01,23:00-23:10,594.986529122584,188.52157912258406,0.0,0.0,0.0,9667.474622197104,9837.144043407428,0.4248,252.75027757127367
2025-02-01,23:10-23:20,581.3566867399782,180.39682007331152,0.0,0.0,0.0,9837.144043407428,9999.501181473408,0.424,246.49523517775074
2025-02-01,23:20-23:30,585.583678138267,175.63867813826704,0.0,0.0,0.0,9999.501181473408,10157.575991797848,0.422,247.11631217434868
2025-02-01,23:30-23:40,576.8550237751873,189.61832377518732,0.0,0.0,0.0,10157.575991797848,10328.232483195517,0.424,244.5865300806794
2025-02-01,23:40-23:50,532.8317234500661,78.12157345006608,0.0,0.0,0.0,10328.232483195517,10398.541899300577,0.4271,227.57242908552323
2025-02-01,23:50-24:00,609.476845626436,28.65351229310272,0.0,0.0,0.0,10398.541899300577,10424.33006036437,0.4276,260.612299189864
2025-02-02,00:00-00:10,606.1562551794799,0.0,833.3333333333334,0.0,840.8255385128133,10424.33006036437,9498.404134438444,0.4248,257.49517720024306
2025-02-02,00:10-00:20,563.1364918959978,0.0,833.3333333333334,0.0,814.7353418959979,9498.404134438444,8572.478208512519,0.4245,239.05144080985104
2025-02-02,00:20-00:30,507.0356801163285,0.0,833.3333333333334,0.0,755.7756801163287,8572.478208512519,7646.552282586593,0.4269,216.45353184166063
2025-02-02,00:30-00:40,572.2485683946281,0.0,833.3333333333334,0.0,819.4790350612949,7646.552282586593,6720.626356660667,0.4272,244.46458841818514
2025-02-02,00:40-00:50,572.0436943131604,0.0,644.9340888990944,0.0,629.7809165455881,6720.626356660667,6004.032924550562,0.4271,244.31986184115078
2025-02-02,00:50-01:00,514.5509210410496,0.0,833.3333333333334,0.0,751.8109210410497,6004.032924550562,5078.106998624636,0.4285,220.48506966608974
2025-02-02,01:00-01:10,525.3484925225723,0.0,833.3333333333334,0.0,746.6270091892391,5078.106998624636,4152.18107269871,0.4311,226.47773512648092
2025-02-02,01:10-01:20,574.3793780628414,0.0,833.3333333333334,0.0,809.3884113961748,4152.18107269871,3226.2551467727835,0.4302,247.09800844263438
2025-02-02,01:20-01:30,612.4854915368132,0.0,0.0,0.0,40.252158203479894,3226.2551467727835,3226.2551467727835,0.4279,262.0825418286024
2025-02-02,01:30-01:40,621.0359131344039,0.0,70.07270758009308,0.0,99.45588738116366,3226.2551467727835,3148.3965827949023,0.4312,267.790685743555
2025-02-02,01:40-01:50,543.2869606810958,0.0,81.00873931890408,0.0,0.0,3148.3965827949023,3058.3868724405643,0.4333,235.40624006311882
2025-02-02,01:50-02:00,462.04449668765415,0.0,166.62050331234582,0.0,0.0,3058.3868724405643,2873.2529798712912,0.4311,199.1873825220477
2025-02-02,02:00-02:10,536.3234211001018,0.0,537.120228942035,0.0,474.36953337547016,2873.2529798712912,2276.4527254912523,0.4293,230.2436446782737
2025-02-02,02:10-02:20,607.035199778695,0.0,796.5332215179145,0.0,791.7078379632761,2276.4527254912523,1391.4158126935695,0.4324,262.4820203843077
2025-02-02,02:20-02:30,612.2950186885633,0.0,34.843314644769976,0.0,0.0,1391.4158126935695,1352.7010186438251,0.4367,267.3892346612956
2025-02-02,02:30-02:40,636.6237004743969,18.088467141063575,0.0,0.0,0.0,1352.7010186438251,1368.9806390707824,0.4348,276.80398496626776
2025-02-02,02:40-02:50,615.1634984912291,0.0,0.0,17.679018175437477,0.0,1368.9806390707824,1368.9806390707824,0.4335,304.99264849120857
2025-02-02,02:50-03:00,600.2127635995143,0.0,0.0,82.52890306715221,0.0,1368.9806390707824,1368.9806390707824,0.4357,441.30191643209946
2025-02-02,03:00-03:10,595.0126478579282,0.0,0.0,55.27861880873843,0.0,1368.9806390707824,1368.9806390707824,0.4374,381.15287150776874
2025-02-02,03:10-03:20,590.9852214222464,0.0,0.0,34.2984785777536,0.0,1368.9806390707824,1368.9806390707824,0.4371,333.2789652153444
2025-02-02,03:20-03:30,602.7153515455385,0.0,0.0,46.11131512112809,0.0,1368.9806390707824,1368.9806390707824,0.4356,362.97325146705356
2025-02-02,03:30-03:40,632.4628624721095,0.0,0.0,34.77410419455714,0.0,1368.9806390707824,1368.9806390707824,0.4353,350.9969218135629
2025-02-02,03:40-03:50,603.9997323615617,0.0,0.0,54.55576763843828,0.0,1368.9806390707824,1368.9806390707824,0.436,382.2754567614363
2025-02-02,03:50-04:00,569.9765721754175,0.0,0.0,67.67842782458251,0.0,1368.9806390707824,1368.9806390707824,0.4378,397.6838218064089
2025-02-02,04:00-04:10,587.378570107084,0.0,0.0,49.27601322624923,0.0,1368.9806390707824,1368.9806390707824,0.4401,366.9371758084891
2025-02-02,04:10-04:20,627.4761810195799,0.0,0.0,18.430485647086698,0.0,1368.9806390707824,1368.9806390707824,0.4389,315.8449966020254
2025-02-02,04:20-04:30,642.0006600342713,0.0,0.0,10.964339965728641,0.0,1368.9806390707824,1368.9806390707824,0.4364,304.0932778441759
2025-02-02,04:30-04:40,601.6339949059526,0.0,0.0,54.62148842738077,0.0,1368.9806390707824,1368.9806390707824,0.4393,384.27391329292686
2025-02-02,04:40-04:50,582.2644393572075,0.0,0.0,83.12266064279243,0.0,1368.9806390707824,1368.9806390707824,0.4422,441.2615377649712
2025-02-02,04:50-05:00,597.9683297463088,0.0,0.0,83.06500358702453,0.0,1368.9806390707824,1368.9806390707824,0.4395,445.34242630598914
2025-02-02,05:00-05:10,635.6551893887084,0.0,0.0,55.36557727795821,0.0,1368.9806390707824,1368.9806390707824,0.4333,395.37891673482386
2025-02-02,05:10-05:20,638.7926736250485,0.0,0.0,40.4272930416181,0.0,1368.9806390707824,1368.9806390707824,0.4439,373.2884447280304
2025-02-02,05:20-05:30,647.5066679481092,191.08423376856814,0.0,191.52423248712552,0.0,1368.9806390707824,1540.9564494624938,0.4301,690.3654798480452
2025-02-02,05:30-05:40,1364.2330612971325,833.3333333333334,0.0,102.59497203620083,0.0,1540.9564494624938,2290.9564494624938,0.3713,697.0073012448321
2025-02-02,05:40-05:50,684.199961327063,54.416502197271555,0.0,93.95460753687514,0.0,2290.9564494624938,2339.931301440038,0.5708,658.6877878357292
2025-02-02,05:50-06:00,250.62116661439723,0.0,369.011255154558,235.90091156437808,0.0,2339.931301440038,1929.9187957127515,0.9099,1301.271396664578
2025-02-02,06:00-06:10,44.12664449976148,0.0,656.9269161414763,166.1959560254287,0.0,1929.9187957127515,1200.0,0.9368,819.7996985904846
2025-02-02,06:10-06:20,855.3236159762178,0.6547993095512084,0.0,0.0,0.0,1200.0,1200.589319378596,0.8758,749.0924228719715
2025-02-02,06:20-06:30,848.0051965300305,0.0,0.0,25.496470136636162,0.0,1200.589319378596,1200.589319378596,0.8759,854.4295426040518
2025-02-02,06:30-06:40,838.5482499278623,0.0,0.0,37.46411673880425,0.0,1200.589319378596,1200.589319378596,0.8601,882.3497837981821
2025-02-02,06:40-06:50,822.7432082537872,0.0,0.0,12.010125079546015,0.0,1200.589319378596,1200.589319378596,0.8442,745.2545543686108
2025-02-02,06:50-07:00,787.0453707361607,19.124120736160762,0.0,0.0,0.0,1200.589319378596,1217.8010280411406,0.8334,655.9236119715164
2025-02-02,07:00-07:10,703.1644028774278,0.0,0.0,32.33258045590537,0.0,1217.8010280411406,1217.8010280411406,0.8092,699.8182553330078
2025-02-02,07:10-07:20,693.3031407316555,685.1349985981179,0.0,700.5059911997956,0.0,1217.8010280411406,1834.4225267794468,0.7972,3344.918144713661
2025-02-02,07:20-07:30,658.8748376305333,833.3333333333334,0.0,831.0351623694667,0.0,1834.4225267794468,2584.422526779447,0.7644,3679.860316460881
2025-02-02,07:30-07:40,1425.7889873033255,833.3333333333334,0.0,6.590896030007912,0.0,2584.422526779447,3334.422526779447,0.6899,1006.3871181960766
2025-02-02,07:40-07:50,674.9256545060794,6.2780878394128194,0.0,0.0,0.0,3334.422526779447,3340.072805834918,0.86,580.4360628752282
2025-02-02,07:50-08:00,0.0,0.0,811.1491666666666,0.0,0.0,3340.072805834918,2438.7959539830663,1.1617,0.0
