day_index,issue_index,candidate_quantile,revision_net_cost,expected_emergency_cost,planning_score,chosen
33,2,keep,0.0,186.13045571186987,186.13045571186987,False
33,2,0.5,-621.2286304196028,1241.2363257044367,620.0076952848339,False
33,2,0.65,-220.56874167960433,192.48647625634072,-28.082265423263607,True
33,2,0.8,784.9280556246638,12.85536192462714,797.7834175492909,False
33,2,0.9,1710.3565485368304,0.3160159070060222,1710.6725644438363,False
33,3,keep,0.0,242.7137755736275,242.7137755736275,True
33,3,0.5,-104.67967521480487,535.2811523544407,430.6014771396358,False
33,3,0.65,177.87158485830412,93.86415388723762,271.73573874554177,False
33,3,0.8,673.4008946471197,6.574286954768223,679.9751816018879,False
33,3,0.9,1173.2988027815934,0.1188531409232586,1173.4176559225166,False
34,1,keep,0.0,34.261049577895136,34.261049577895136,False
34,1,0.5,-2980.342021896447,3008.4515249954993,28.10950309905229,False
34,1,0.65,-2355.1149245647275,543.8771457451913,-1811.2377788195363,True
34,1,0.8,-1709.3149719781707,41.62795106686764,-1667.687020911303,False
34,1,0.9,-389.15408962024037,18.052015302282463,-371.1020743179579,False
34,2,keep,0.0,199.53482843388002,199.53482843388002,False
34,2,0.5,-948.6634748256203,1205.7300987052965,257.0666238796763,False
34,2,0.65,-595.2733147321834,217.55803946012225,-377.71527527206115,True
34,2,0.8,353.6243486563011,13.122803628260005,366.7471522845611,False
34,2,0.9,1227.4016816256276,0.24560346454562773,1227.6472850901732,False
34,3,keep,0.0,271.52209250546855,271.52209250546855,True
34,3,0.5,-84.50836426803991,494.3833194905458,409.87495522250583,False
34,3,0.65,193.15392692607924,96.45899379875202,289.61292072483127,False
34,3,0.8,694.7125135981756,6.417103966227368,701.129617564403,False
34,3,0.9,1218.8403308903949,0.08324699754270443,1218.9235778879377,False
35,1,keep,0.0,80.59328185536366,80.59328185536366,False
35,1,0.5,-1350.3223599387475,2391.960507312129,1041.6381473733813,False
35,1,0.65,-698.6219183337519,361.6737253255521,-336.9481930081998,True
35,1,0.8,135.5960569053595,49.67669157607872,185.2727484814382,False
35,1,0.9,1861.1924663480602,18.701628851769797,1879.89409519983,False
35,2,keep,0.0,164.47264554476885,164.47264554476885,False
35,2,0.5,-789.1927168192635,1223.62218055416,434.42946373489644,False
35,2,0.65,-433.1029960042852,192.09577142114787,-241.00722458313734,True
35,2,0.8,496.0020241823119,11.09726161517991,507.0992857974918,False
35,2,0.9,1335.7154550273742,0.23745230821344918,1335.9529073355877,False
35,3,keep,0.0,254.56800391258113,254.56800391258113,True
35,3,0.5,-83.64572498253533,469.7533603046828,386.1076353221475,False
35,3,0.65,204.1732329821519,83.54363889624335,287.71687187839524,False
35,3,0.8,708.9082833878047,5.0578334823138755,713.9661168701185,False
35,3,0.9,1240.5927813269875,0.07090212349760425,1240.6636834504852,False
36,1,keep,0.0,23.235530165956355,23.235530165956355,False
36,1,0.5,-3386.469950872477,2752.713245362138,-633.7567055103391,False
36,1,0.65,-2793.7875771043473,646.1576249734414,-2147.6299521309056,True
36,1,0.8,-2184.0257833366954,63.79752083386397,-2120.2282625028315,False
36,1,0.9,-1180.6199490753384,20.155378619495593,-1160.4645704558427,False
36,2,keep,0.0,210.81519248698885,210.81519248698885,False
36,2,0.5,-1172.419075862425,1308.9442543027376,136.52517844031263,False
36,2,0.65,-835.4014931972547,256.72496123265745,-578.6765319645972,True
36,2,0.8,5.168454822333956,14.947299003798511,20.11575382613247,False
36,2,0.9,804.756576317975,0.38998330263618974,805.1465596206112,False
36,3,keep,0.0,969.6014722888724,969.6014722888724,False
36,3,0.5,206.47914254315148,496.31561011873737,702.7947526618889,False
36,3,0.65,508.8283489716439,106.21078178570339,615.0391307573473,True
36,3,0.8,1005.6727233840207,6.99320735853046,1012.6659307425512,False
36,3,0.9,1493.3189481170705,0.14958095273359756,1493.4685290698042,False
37,1,keep,0.0,1.1825375374024798,1.1825375374024798,False
37,1,0.5,-1612.5912667321697,1499.9829024027454,-112.60836432942438,False
37,1,0.65,-1248.9529620555863,295.55548686327563,-953.3974751923107,True
37,1,0.8,-768.337386473522,8.806285858888648,-759.5311006146334,False
37,1,0.9,-28.64238275118754,0.06575844424249207,-28.57662430694505,False
37,2,keep,0.0,151.6334015294712,151.6334015294712,False
37,2,0.5,-600.0474851725769,1003.2559949624244,403.20850978984754,False
37,2,0.65,-376.39134269884835,201.41640153511187,-174.97494116373647,True
37,2,0.8,281.10506072365655,6.414962754135654,287.5200234777922,False
37,2,0.9,873.2750039639626,0.09106010774368838,873.3660640717063,False
37,3,keep,0.0,60.85253903942955,60.85253903942955,False
37,3,0.5,-133.98437842192513,378.71822990124554,244.7338514793204,False
37,3,0.65,-15.703238110219512,74.12531541917338,58.42207730895386,True
37,3,0.8,422.4099761636117,4.707711384378355,427.11768754799004,False
37,3,0.9,863.107567471648,0.09445379027205189,863.2020212619201,False
38,1,keep,0.0,16.420691573063724,16.420691573063724,False
38,1,0.5,-444.7914197196272,907.6546960100103,462.8632762903831,False
38,1,0.65,-184.91867766677296,101.5930689506981,-83.32560871607487,True
38,1,0.8,263.43052020056905,3.255618342812365,266.6861385433814,False
38,1,0.9,1118.2209242080828,0.07558131168856719,1118.2965055197715,False
38,2,keep,0.0,17.859013690753308,17.859013690753308,False
38,2,0.5,-317.48575158452604,845.6101621443808,528.1244105598547,False
38,2,0.65,-91.84303458870887,94.46004168398258,2.6170070952737063,True
38,2,0.8,516.4982449891668,5.514382535979568,522.0126275251464,False
38,2,0.9,1191.9722847667565,0.10799616517591623,1192.0802809319325,False
38,3,keep,0.0,389.66423813286184,389.66423813286184,False
38,3,0.5,-35.366885738316384,471.5973756432693,436.2304899049529,False
38,3,0.65,268.5687693617216,96.54993178094739,365.118701142669,True
38,3,0.8,756.0448003722391,5.292491405001961,761.3372917772411,False
38,3,0.9,1183.369792687752,0.17952232572332155,1183.5493150134753,False
39,1,keep,0.0,62.47999096783637,62.47999096783637,False
39,1,0.5,-1753.7806657526241,2445.9074369997134,692.1267712470892,False
39,1,0.65,-1109.848800933466,447.48916076868204,-662.359640164784,True
39,1,0.8,-269.3573083813687,35.65506608679536,-233.70224229457332,False
39,1,0.9,1071.8559969059909,2.000065610671549,1073.8560625166624,False
39,2,keep,0.0,244.041723793988,244.041723793988,False
39,2,0.5,-769.8881992101071,1535.7471124635376,765.8589132534305,False
39,2,0.65,-420.19123404499646,322.65392635757456,-97.5373076874219,True
39,2,0.8,408.6648765985602,22.429203379029094,431.09407997758933,False
39,2,0.9,1115.0284475255908,1.0860892087942553,1116.114536734385,False
39,3,keep,0.0,364.947891372434,364.947891372434,False
39,3,0.5,-66.59239865019387,554.9118527065939,488.3194540564,False
39,3,0.65,202.0830196881703,127.5353019714986,329.61832165966894,True
39,3,0.8,686.1046925809528,9.567726453158699,695.6724190341115,False
39,3,0.9,1116.569458938632,0.37565484459999454,1116.9451137832318,False
40,1,keep,0.0,27.12164263386416,27.12164263386416,False
40,1,0.5,-3976.662245693488,3108.139257707,-868.5229879864878,False
40,1,0.65,-3411.508020693328,761.9865975062992,-2649.5214231870286,False
40,1,0.8,-2793.006842170324,73.72763889321752,-2719.2792032771067,True
40,1,0.9,-1912.2153379924985,15.043692139330723,-1897.1716458531678,False
40,2,keep,0.0,3992.6934921980605,3992.6934921980605,False
40,2,0.5,976.8552955428227,816.0852617539365,1792.9405572967592,True
40,2,0.65,1705.538032355994,118.31195648629131,1823.8499888422853,False
40,2,0.8,2705.948861712746,28.87608603984475,2734.8249477525906,False
40,2,0.9,3640.5723791400333,1.6183356581501729,3642.1907147981833,False
40,3,keep,0.0,196.51193366309474,196.51193366309474,True
40,3,0.5,-96.05957531714625,617.9701966215997,521.9106213044535,False
40,3,0.65,123.09791454872168,142.85782075954504,265.9557353082667,False
40,3,0.8,591.3229715333746,13.714763326254511,605.037734859629,False
40,3,0.9,1007.7277274338496,0.7068142245685473,1008.4345416584182,False
41,1,keep,0.0,31.690532161802043,31.690532161802043,False
41,1,0.5,-3169.9287457303994,3476.4436616044454,306.514915874046,False
41,1,0.65,-2579.489953383006,796.0271175059829,-1783.4628358770233,False
41,1,0.8,-1940.935196271319,75.59184405720688,-1865.3433522141122,True
41,1,0.9,-971.8142511311614,9.236973245929303,-962.5772778852321,False
41,2,keep,0.0,25.26832259822764,25.26832259822764,False
41,2,0.5,-961.685279221682,1593.6241864330639,631.9389072113819,False
41,2,0.65,-625.7913253275419,369.24568499295583,-256.5456403345861,True
41,2,0.8,-194.11134784251126,28.966534772114453,-165.14481307039682,False
41,2,0.9,491.9194991152153,1.354386758864182,493.27388587407944,False
41,3,keep,0.0,437.7709363604791,437.7709363604791,False
41,3,0.5,-63.462572681785915,632.2370286160585,568.7744559342726,False
41,3,0.65,221.60248994676576,149.62816958951504,371.23065953628077,True
41,3,0.8,685.6277876644641,13.745592681412694,699.3733803458769,False
41,3,0.9,1126.6779309228737,0.5508721360181996,1127.2288030588918,False
42,1,keep,0.0,32.83569186121727,32.83569186121727,False
42,1,0.5,-3413.4672956235845,3403.0251789283884,-10.442116695196091,False
42,1,0.65,-2821.4479125182697,947.3281288174636,-1874.1197837008062,False
42,1,0.8,-2182.743859380517,128.33731975222753,-2054.4065396282895,True
42,1,0.9,-1231.5024403030757,19.22431672549905,-1212.2781235775767,False
42,2,keep,0.0,35.74594093993689,35.74594093993689,True
42,2,0.5,-708.5199325662732,1690.4517006695423,981.9317681032692,False
42,2,0.65,-376.9866026926677,427.5161049306243,50.52950223795659,False
42,2,0.8,90.74075233466908,35.43189939854974,126.17265173321883,False
42,2,0.9,1018.1664486308275,1.5482367061410391,1019.7146853369685,False
42,3,keep,0.0,36.191799920988764,36.191799920988764,True
42,3,0.5,-264.8532651665199,685.9741627602532,421.1208975937333,False
42,3,0.65,-129.98317447080126,187.865040700571,57.88186622976974,False
42,3,0.8,65.60259501423911,20.69790319899569,86.3004982132348,False
42,3,0.9,508.31156338161765,0.8884839268882244,509.2000473085059,False
43,1,keep,0.0,39.97991578352797,39.97991578352797,False
43,1,0.5,-2810.1552951679823,3919.942584142039,1109.7872889740565,False
43,1,0.65,-2240.2129731797527,1076.8754574037303,-1163.3375157760224,False
43,1,0.8,-1614.4478882818844,128.88731147788968,-1485.5605768039948,True
43,1,0.9,-715.9378604155295,30.198235423264858,-685.7396249922647,False
43,2,keep,0.0,555.9610627678242,555.9610627678242,True
43,2,0.5,-157.80240883671482,888.0492332458257,730.2468244091109,False
43,2,0.65,476.7468117766688,133.3433725814784,610.0901843581472,False
43,2,0.8,1423.9141750976453,36.559248096902735,1460.473423194548,False
43,2,0.9,2365.808686123349,1.797947720144876,2367.606633843494,False
43,3,keep,0.0,26.501850669755907,26.501850669755907,True
43,3,0.5,-286.8714281242972,710.2713262896162,423.39989816531903,False
43,3,0.65,-149.7236749945796,210.61996762397754,60.89629262939795,False
43,3,0.9,419.0277620858996,1.5526058535113396,420.58036793941096,False
44,1,keep,0.0,55.437048832207005,55.437048832207005,False
44,1,0.5,-439.60550803753443,1293.9331000169693,854.3275919794348,False
44,1,0.65,-184.88317797455684,156.4633884795434,-28.419789495013447,True
44,1,0.8,324.8044953314475,7.631671041336081,332.4361663727836,False
44,1,0.9,1054.9775221076206,0.2544193041894123,1055.23194141181,False
44,2,keep,0.0,84.34393629851083,84.34393629851083,True
44,2,0.5,-244.8725283341381,1050.4867650814426,805.6142367473045,False
44,2,0.65,-13.080149753046168,103.48706849542296,90.40691874237679,False
44,2,0.8,658.0576278048735,12.130226608776569,670.18785441365,False
44,2,0.9,1277.7019261777305,0.3647719114684214,1278.0666980891988,False
44,3,keep,0.0,78.28071640609735,78.28071640609735,True
44,3,0.5,-143.40641136467312,521.1234418608127,377.7170304961396,False
44,3,0.65,-27.699756492384754,115.80266133546223,88.10290484307748,False
44,3,0.8,343.7764721501212,11.933744498268068,355.7102166483893,False
44,3,0.9,741.7530080002026,0.46379720157351256,742.2168052017761,False
45,1,keep,0.0,5.275429278304722,5.275429278304722,False
45,1,0.5,-1023.0517546684841,1498.0436554499443,474.9919007814601,False
45,1,0.65,-795.0992724357774,387.3057818329329,-407.7934906028445,False
45,1,0.8,-522.9641196595824,18.040795606206633,-504.9233240533757,True
45,1,0.9,-59.78048645448604,0.33591049354253727,-59.4445759609435,False
45,2,keep,0.0,18.231284320986127,18.231284320986127,True
45,2,0.5,-402.3809144708813,1268.8523182187469,866.4714037478656,False
45,2,0.65,-184.24868966076653,240.3234511570194,56.074761496252876,False
45,2,0.8,201.79326542392795,15.22525850050208,217.01852392443004,False
45,2,0.9,824.1495167038595,0.4426976352788683,824.5922143391383,False
45,3,keep,0.0,12.236740825067692,12.236740825067692,False
45,3,0.5,-237.81402973456267,500.22685250105184,262.41282276648917,False
45,3,0.65,-125.86652284007612,103.16367576851434,-22.702847071561777,True
45,3,0.8,-0.8161497426140987,12.316436215697127,11.500286473083028,False
45,3,0.9,373.84574026961616,0.5620498649270766,374.40779013454323,False
46,1,keep,0.0,43.7946778497184,43.7946778497184,False
46,1,0.5,-3784.8178996010706,4307.811919166533,522.9940195654622,False
46,1,0.65,-3194.174464362074,1101.6628318529738,-2092.5116325091003,False
46,1,0.8,-2547.4568884698374,109.12831337238046,-2438.328575097457,True
46,1,0.9,-1665.731321053618,9.875793761576027,-1655.855527292042,False
46,2,keep,0.0,35.73050866785363,35.73050866785363,True
46,2,0.5,-682.46789813506,1777.5713049379797,1095.1034068029198,False
46,2,0.65,-348.1021545341853,457.1523964329285,109.05024189874325,False
46,2,0.8,159.775198205498,35.09640699138843,194.8716051968864,False
46,2,0.9,1088.4849833638373,2.826582229411038,1091.3115655932484,False
46,3,keep,0.0,1188.768549452593,1188.768549452593,False
46,3,0.5,171.49604700952045,684.8676087797145,856.3636557892349,False
46,3,0.65,463.0053500291464,174.34204340629384,637.3473934354403,True
46,3,0.8,776.9027823858346,20.322992957807255,797.2257753436419,False
46,3,0.9,1165.2584089885825,1.3841690171913767,1166.6425780057739,False
47,1,keep,0.0,54.78281383803818,54.78281383803818,False
47,1,0.5,-3841.2972673957593,4699.583424997143,858.2861576013838,False
47,1,0.65,-3273.5751900792247,1395.9471002629132,-1877.6280898163116,False
47,1,0.8,-2584.0742216543617,147.9514237740999,-2436.1227978802617,True
47,1,0.9,-1489.0304258705714,25.65027498845358,-1463.380150882118,False
47,2,keep,0.0,34.60964933662932,34.60964933662932,False
47,2,0.5,-1630.1970729332793,1970.6113288301221,340.41425589684286,False
47,2,0.65,-1330.072139473895,593.966042167076,-736.106097306819,False
47,2,0.8,-954.4339018297001,54.179424223586224,-900.2544776061138,True
47,2,0.9,-356.93817669189895,2.5775618809596743,-354.3606148109393,False
47,3,keep,0.0,51.58588027660587,51.58588027660587,True
47,3,0.5,-242.94615615514863,739.4234188106628,496.4772626555142,False
47,3,0.65,-115.09496821303779,206.3553415578035,91.26037334476572,False
47,3,0.8,88.32073590065461,24.412404189672376,112.73314009032698,False
47,3,0.9,511.67911261627853,1.1247140019890518,512.8038266182676,False
48,1,keep,0.0,165.1405552113268,165.1405552113268,True
48,1,0.5,-1038.7938620083232,3928.9061939124385,2890.1123319041153,False
48,1,0.65,-448.4748732151415,911.5926192415517,463.1177460264102,False
48,1,0.8,571.8873586434393,109.92348730725618,681.8108459506955,False
48,1,0.9,2201.741146699926,25.65081858380275,2227.391965283729,False
48,2,keep,0.0,39.678190513621985,39.678190513621985,False
48,2,0.5,-1052.4454598397183,2073.0984034362027,1020.6529435964844,False
48,2,0.65,-740.3020891930831,637.3399936820764,-102.96209551100674,False
48,2,0.8,-325.42453850766924,61.61218336600814,-263.8123551416611,True
48,2,0.9,356.8187590776788,2.3709257172425717,359.1896847949214,False
48,3,keep,0.0,191.9065020591298,191.9065020591298,False
48,3,0.5,-169.17475842604026,727.9965141753844,558.8217557493441,False
48,3,0.65,-29.82527650826662,210.7941674048658,180.96889089659916,True
48,3,0.8,278.1172414038965,26.72988981567033,304.84713121956685,False
48,3,0.9,718.0293781070772,1.1295838945011185,719.1589620015783,False
49,1,keep,0.0,100.79843641072011,100.79843641072011,False
49,1,0.5,-1549.3410310548397,4333.164320661628,2783.8232896067884,False
49,1,0.65,-977.691623830325,1204.2337589005747,226.54213507024963,False
49,1,0.8,-309.92455548026453,138.26224274238263,-171.6623127378819,True
49,1,0.9,995.6906178026078,25.974162950829616,1021.6647807534374,False
49,2,keep,0.0,699.3057619093511,699.3057619093511,False
49,2,0.5,-196.82654788835706,1348.078003044184,1151.251455155827,False
49,2,0.65,364.02025711107893,282.56404633708325,646.5843034481622,True
49,2,0.8,1285.6478035545854,62.69496716858374,1348.3427707231692,False
49,2,0.9,2248.036185246399,3.716296606149931,2251.752481852549,False
49,3,keep,0.0,62.039154830293484,62.039154830293484,True
49,3,0.5,-197.62515610049127,703.406952568881,505.78179646838976,False
49,3,0.65,-78.26629824723005,234.27859121363656,156.0122929664065,False
49,3,0.8,162.9318524306669,37.69343126870522,200.62528369937212,False
49,3,0.9,577.4237286442266,2.4348240436237187,579.8585526878503,False
50,1,keep,0.0,1123.324700304904,1123.324700304904,False
50,1,0.5,-1700.0191835734129,3671.496390696586,1971.477207123173,False
50,1,0.65,-889.6345053444785,900.2573175114696,10.622812166991139,True
50,1,0.8,92.21976199939445,134.10641027017982,226.32617226957427,False
50,1,0.9,1353.3365303443127,25.785255355511463,1379.1217856998242,False
50,2,keep,0.0,75.61759131325948,75.61759131325948,False
50,2,0.5,-876.7526860505434,2234.181035937179,1357.4283498866355,False
50,2,0.65,-552.3876291704507,716.391427742993,164.00379857254222,False
50,2,0.8,-55.189876124086936,74.86639007312516,19.676513949038224,True
50,2,0.9,611.9992796838028,4.446748914131811,616.4460285979346,False
50,3,keep,0.0,120.20776788589095,120.20776788589095,True
50,3,0.5,-193.75593545845527,749.8292687852677,556.0733333268124,False
50,3,0.65,-73.48696768337265,218.260461618828,144.77349393545535,False
50,3,0.8,193.88678378326026,26.647133472771202,220.53391725603146,False
50,3,0.9,574.9525690932506,1.6681328910513007,576.620701984302,False
51,1,keep,0.0,16.207240318469687,16.207240318469687,False
51,1,0.5,-538.5267320939038,1749.0700852524046,1210.5433531585008,False
51,1,0.65,-316.93742957918744,514.5414896084073,197.6040600292199,False
51,1,0.8,-58.592456149840615,32.902088185097696,-25.69036796474292,True
51,1,0.9,559.7839402227213,0.5346852919159685,560.3186255146372,False
51,2,keep,0.0,40.70860277365701,40.70860277365701,True
51,2,0.5,-433.4183233582427,1680.5497005849743,1247.1313772267317,False
51,2,0.65,-239.6361894456491,591.4867286852641,351.850539239615,False
51,2,0.8,6.995363682426898,40.39066589067721,47.38602957310411,False
51,2,0.9,640.7264923485492,1.080120572581199,641.8066129211304,False
51,3,keep,0.0,50.164520198894934,50.164520198894934,True
51,3,0.5,-190.81420715968156,586.6570047401951,395.84279758051355,False
51,3,0.65,-90.31559798868186,153.2346728485213,62.919074859839455,False
51,3,0.8,104.59920504429157,20.46185897792703,125.0610640222186,False
51,3,0.9,502.4521902636332,0.7038099117585759,503.1560001753918,False
52,1,keep,0.0,31.28827246324556,31.28827246324556,True
52,1,0.5,-533.0790512113647,1905.014629455193,1371.9355782438283,False
52,1,0.65,-276.6820952502293,375.36037210180075,98.67827685157147,False
52,1,0.8,122.62072111241818,21.58882079508156,144.20954190749973,False
52,1,0.9,869.2822726729514,1.826072503745612,871.1083451766971,False
52,2,keep,0.0,10.821116332367293,10.821116332367293,False
52,2,0.5,-703.2202706875673,1758.0530461513008,1054.8327754637335,False
52,2,0.65,-499.3667737508911,609.9020496507139,110.5352758998228,False
52,2,0.8,-247.94018369898683,44.318402474002156,-203.62178122498466,True
52,2,0.9,189.36266630237043,1.0822346710293904,190.44490097339983,False
52,3,keep,0.0,174.08188480721196,174.08188480721196,False
52,3,0.5,-139.3814697770352,580.0842962808368,440.70282650380165,False
52,3,0.65,-22.69325862892314,189.41044249347482,166.71718386455169,True
52,3,0.8,285.23667557636514,20.233937234626637,305.4706128109918,False
52,3,0.9,661.0476812531326,0.9518852069546619,661.9995664600873,False
53,1,keep,0.0,148.8466430811023,148.8466430811023,True
53,1,0.5,-1326.6025958289965,3888.792148719427,2562.1895528904306,False
53,1,0.65,-710.9999445327562,1068.6559221728346,357.6559776400784,False
53,1,0.8,272.80572654090224,113.31521588809696,386.12094242899923,False
53,1,0.9,1953.727472743404,30.566230989352817,1984.2937037327567,False
53,2,keep,0.0,45.76412261767767,45.76412261767767,False
53,2,0.5,-2031.484350360446,2467.150379465755,435.66602910530924,False
53,2,0.65,-1710.4337023361677,846.7330838643024,-863.7006184718653,False
53,2,0.8,-1319.8647237665916,93.20145303109327,-1226.6632707354984,True
53,2,0.9,-740.3489268586068,5.315979530496331,-735.0329473281105,False
53,3,keep,0.0,71.73797228892505,71.73797228892505,True
53,3,0.5,-217.68527864085306,745.1923162419059,527.5070376010528,False
53,3,0.65,-98.64690223089748,218.59227119279726,119.94536896189977,False
53,3,0.8,114.38940003128513,27.606209732793804,141.99560976407895,False
53,3,0.9,498.4451311211879,1.745604250572259,500.1907353717602,False
54,1,keep,0.0,118.66374281147421,118.66374281147421,True
54,1,0.5,-1190.1170172758516,3120.1796312362194,1930.0626139603678,False
54,1,0.65,-513.0653041976251,855.3025149531044,342.2372107554793,False
54,1,0.8,503.95757029422094,97.88899908601553,601.8465693802365,False
54,1,0.9,1827.4860468149307,33.79114018375698,1861.2771869986877,False
54,2,keep,0.0,46.647574037825976,46.647574037825976,False
54,2,0.5,-1773.8583446948592,2582.6820614450394,808.8237167501802,False
54,2,0.65,-1463.4030905765858,923.5157660206835,-539.8873245559023,False
54,2,0.8,-1090.1259810764673,108.10323945589091,-982.0227416205763,True
54,2,0.9,-540.2854200415429,6.792431826305238,-533.4929882152377,False
54,3,keep,0.0,213.83920989014945,213.83920989014945,False
54,3,0.5,-162.1127463466747,774.206164769902,612.0934184232273,False
54,3,0.65,-25.481888975805294,232.28841986311863,206.80653088731333,True
54,3,0.8,275.8130310019583,29.048387284906823,304.8614182868651,False
54,3,0.9,643.3665085566195,2.09781697633232,645.4643255329518,False
55,1,keep,0.0,181.8238863750925,181.8238863750925,False
55,1,0.5,-2393.43352954103,4053.188895845661,1659.755366304631,False
55,1,0.65,-1780.9636250856672,1054.3933421107567,-726.5702829749105,True
55,1,0.8,-738.39996641535,102.48774268180779,-635.9122237335423,False
55,1,0.9,605.0561173436519,17.335159297273687,622.3912766409255,False
55,2,keep,0.0,627.3050743529587,627.3050743529587,False
55,2,0.5,-1535.8271656804604,2736.0614185215936,1200.2342528411332,False
55,2,0.65,-1214.5627669257974,980.8994831635151,-233.66328376228228,False
55,2,0.8,-472.9810888832269,115.0421111451979,-357.938977738029,True
55,2,0.9,184.670295976984,6.502232654493022,191.172528631477,False
55,3,keep,0.0,46.3572795943069,46.3572795943069,True
55,3,0.5,-252.5013563806498,806.486238476585,553.9848820959352,False
55,3,0.65,-135.8098671448048,277.477953267416,141.66808612261121,False
55,3,0.8,23.06284832058751,38.04026811346303,61.103116434050534,False
55,3,0.9,406.1764888111665,2.983360269479155,409.15984908064564,False
56,1,keep,0.0,289.20744917035745,289.20744917035745,True
56,1,0.5,-919.0026802461291,4157.859632663574,3238.8569524174454,False
56,1,0.65,-294.45009711970914,1100.3876832225799,805.9375861028707,False
56,1,0.8,1067.192452195276,174.70536407770305,1241.897816272979,False
56,1,0.9,2833.380649236302,65.91717324218044,2899.2978224784824,False
56,2,keep,0.0,2978.207024732141,2978.207024732141,False
56,2,0.5,218.65138391577187,1937.094024574324,2155.745408490096,False
56,2,0.65,878.1058530558702,525.8799666399159,1403.9858196957862,True
56,2,0.8,1767.2530740357897,98.39486045764394,1865.6479344934337,False
56,2,0.9,2758.2410284499633,6.950694769031006,2765.1917232189944,False
56,3,keep,0.0,79.24315601866489,79.24315601866489,True
56,3,0.5,-199.99669925170036,836.2994193798265,636.3027201281261,False
56,3,0.65,-83.79673200772335,291.6476802912077,207.85094828348434,False
56,3,0.8,185.1994141876635,40.311617657168995,225.5110318448325,False
56,3,0.9,578.707989651919,3.170187539537069,581.8781771914561,False
57,1,keep,0.0,283.9058545514566,283.9058545514566,True
57,1,0.5,-1363.220464136904,4593.799777847036,3230.5793137101323,False
57,1,0.65,-745.3710091266656,1268.802508147966,523.4314990213003,False
57,1,0.8,231.98479743647908,186.486872166442,418.4716696029211,False
57,1,0.9,1701.572616495966,53.589634237270104,1755.162250733236,False
57,2,keep,0.0,159.05764745367844,159.05764745367844,True
57,2,0.5,-755.8124021394598,2769.6948978276996,2013.88249568824,False
57,2,0.65,-413.0658500791709,715.2349660066068,302.1691159274359,False
57,2,0.8,221.09286591311349,79.49586883662903,300.5887347497425,False
57,2,0.9,1085.161850607022,7.108221155316725,1092.2700717623386,False
57,3,keep,0.0,49.101091204421564,49.101091204421564,True
57,3,0.5,-255.18057462320343,861.182620919474,606.0020462962705,False
57,3,0.65,-139.39451252095597,298.0113687916485,158.61685627069255,False
57,3,0.8,22.120875194667935,40.56980678819551,62.69068198286344,False
57,3,0.9,416.7421525124933,3.1866440288003597,419.92879654129365,False
58,1,keep,0.0,24.756031724934466,24.756031724934466,False
58,1,0.5,-781.1235927845844,2136.0959591086794,1354.972366324095,False
58,1,0.65,-563.207688973831,780.991167743662,217.78347876983105,False
