date,slot,interval,initial_kwh,effective_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,start_kwh,end_kwh,price,net_kwh
2025-02-01,73,12:00-12:10,491.64394685847196,0.0,428.6418166666666,0.0,0.0,0.0,7417.476823633277,7803.254458633277,0.4411,-428.64181666666667
2025-02-01,74,12:10-12:20,510.75827185847197,0.0,426.3872666666667,0.0,0.0,0.0,7803.254458633277,8187.002998633277,0.4551,-426.3872666666667
2025-02-01,75,12:20-12:30,534.0719528347989,0.0,458.3908333333334,0.0,0.0,0.0,8187.002998633277,8599.554748633276,0.4463,-458.3908333333334
2025-02-01,76,12:30-12:40,553.3395592241352,0.0,450.9835999999999,0.0,0.0,0.0,8599.554748633276,9005.439988633276,0.4113,-450.98359999999997
2025-02-01,77,12:40-12:50,0.0,0.0,425.6543833333333,0.0,0.0,0.0,9005.439988633276,9388.528933633275,0.5682,-425.6543833333333
2025-02-01,78,12:50-13:00,0.0,0.0,413.54333333333335,0.0,0.0,0.0,9388.528933633275,9760.717933633276,0.8279,-413.54333333333335
2025-02-01,79,13:00-13:10,0.0,0.0,421.64868333333334,0.0,0.0,0.0,9760.717933633276,10140.201748633275,0.8636,-421.64868333333334
2025-02-01,80,13:10-13:20,0.0,0.0,422.7244333333332,0.0,0.0,0.0,10140.201748633275,10520.653738633275,0.8416,-422.72443333333325
2025-02-01,81,13:20-13:30,0.0,0.0,310.3847348519169,0.0,0.0,99.88318181474978,10520.653738633275,10800.0,0.8618,-410.2679166666667
2025-02-01,82,13:30-13:40,0.0,0.0,0.0,0.0,0.0,392.47571666666664,10800.0,10800.0,0.8623,-392.47571666666664
2025-02-01,83,13:40-13:50,0.0,0.0,0.0,0.0,0.0,323.70713333333333,10800.0,10800.0,0.9026,-323.70713333333333
2025-02-01,84,13:50-14:00,0.0,0.0,0.0,0.0,0.0,233.54250000000002,10800.0,10800.0,0.9754,-233.54250000000002
2025-02-01,85,14:00-14:10,0.0,0.0,0.0,0.0,0.0,202.90003333333334,10800.0,10800.0,1.0002,-202.90003333333334
2025-02-01,86,14:10-14:20,0.0,0.0,0.0,0.0,0.0,166.26881666666668,10800.0,10800.0,0.9978,-166.26881666666668
2025-02-01,87,14:20-14:30,0.0,0.0,0.0,0.0,0.0,116.58833333333328,10800.0,10800.0,1.0271,-116.5883333333333
2025-02-01,88,14:30-14:40,0.0,0.0,0.0,0.0,0.0,112.44431666666674,10800.0,10800.0,1.0906,-112.44431666666674
2025-02-01,89,14:40-14:50,0.0,0.0,0.0,0.0,0.0,93.76723333333332,10800.0,10800.0,0.9376,-93.76723333333332
2025-02-01,90,14:50-15:00,149.7722170540544,3.3239981807928722,0.0,0.0,0.0,39.125664847459525,10800.0,10800.0,0.6694,-35.801666666666655
2025-02-01,91,15:00-15:10,451.6883023055367,59.1539705870903,0.0,0.0,0.0,30.724820587090363,10800.0,10800.0,0.66,28.429149999999936
2025-02-01,92,15:10-15:20,269.19176073503445,104.47726408399508,0.0,0.0,0.0,6.543197417328386,10800.0,10800.0,0.7217,97.9340666666667
2025-02-01,93,15:20-15:30,323.65070576190493,149.80307022197678,0.0,8.214429778023804,0.0,0.0,10800.0,10790.872855802196,0.7308,158.0175
2025-02-01,94,15:30-15:40,378.31263013989246,195.3318557110754,10.141271330893586,0.0,0.0,2.0302343801817972,10790.872855802196,10800.0,0.7534,183.16035000000002
2025-02-01,95,15:40-15:50,432.826802362115,240.71288904440905,0.0,0.0,0.0,46.57483904440903,10800.0,10800.0,0.7823,194.13805000000002
2025-02-01,96,15:50-16:00,476.6158328952209,275.368780688626,0.0,0.0,0.0,55.55003068862601,10800.0,10800.0,0.8055,219.81875
2025-02-01,97,16:00-16:10,481.4581378590736,299.3676023191451,0.0,0.0,0.0,26.459252319145094,10800.0,10800.0,0.8271,272.90835
2025-02-01,98,16:10-16:20,511.2342142554483,348.3001953821872,0.0,0.0,0.0,29.7056453821873,10800.0,10800.0,0.8519,318.59454999999997
2025-02-01,99,16:20-16:30,556.9695150055047,413.1920127989099,0.0,0.0,0.0,52.44784613224323,10800.0,10800.0,0.8791,360.7441666666667
2025-02-01,100,16:30-16:40,583.9739735754958,459.3529880355673,0.0,0.0,0.0,34.58572136890069,10800.0,10800.0,0.9024,424.76726666666667
2025-02-01,101,16:40-16:50,548.967231494282,443.50276262102085,0.0,0.0,0.0,17.39621262102088,10800.0,10800.0,0.9163,426.10654999999997
2025-02-01,102,16:50-17:00,495.2736335999587,408.96568139336387,0.0,0.0,0.0,21.89193139336396,10800.0,10800.0,0.9264,387.07374999999996
2025-02-01,103,17:00-17:10,503.6946962089344,420.53457178011723,0.0,0.0,0.0,2.8884884467838674,10800.0,10800.0,0.9462,417.64608333333337
2025-02-01,104,17:10-17:20,510.26583317706866,430.2535365260295,0.0,9.527263473970924,0.0,0.0,10800.0,10789.414151695588,0.9742,439.7808
2025-02-01,105,17:20-17:30,517.9461985107738,441.08172963751235,4.945062970845697,0.0,0.0,0.0,10789.414151695588,10793.864708369349,0.9862,436.1366666666667
2025-02-01,106,17:30-17:40,525.4985490190469,451.7819079235631,6.47619125689647,0.0,0.0,0.0,10793.864708369349,10799.693280500556,0.976,445.3057166666667
2025-02-01,107,17:40-17:50,532.8455458183792,273.3310830996619,0.0,166.56155023367174,0.0,0.0,10799.693280500556,10614.624891352032,1.0742,439.8926333333333
2025-02-01,108,17:50-18:00,0.0,0.0,0.0,428.47000000000065,0.0,0.0,10614.624891352032,10138.547113574254,1.2313,428.47
2025-02-01,109,18:00-18:10,0.0,0.0,0.0,454.13504999999935,6.252776074688882e-13,0.0,10138.547113574254,9633.952613574254,1.2561,454.13505000000004
2025-02-01,110,18:10-18:20,0.0,0.0,0.0,472.26531666666654,1.1368683772161603e-13,0.0,9633.952613574254,9109.213372833514,1.2447,472.26531666666665
2025-02-01,111,18:20-18:30,0.0,0.0,0.0,454.16833333333324,1.1368683772161603e-13,0.0,9109.213372833514,8604.581891352032,1.2545,454.16833333333335
2025-02-01,112,18:30-18:40,0.0,0.0,0.0,418.3726333333331,1.7053025658242404e-13,0.0,8604.581891352032,8139.723409870551,1.2522,418.37263333333334
2025-02-01,113,18:40-18:50,0.0,0.0,0.0,414.082233333333,2.8421709430404007e-13,0.0,8139.723409870551,7679.632039500181,1.2881,414.0822333333333
2025-02-01,114,18:50-19:00,0.0,0.0,0.0,432.138333333333,3.410605131648481e-13,0.0,7679.632039500181,7199.478335796478,1.3466,432.1383333333333
2025-02-01,115,19:00-19:10,0.0,0.0,0.0,424.0141166666669,0.0,0.0,7199.478335796478,6728.351539500181,1.3523,424.0141166666667
2025-02-01,116,19:10-19:20,0.0,0.0,0.0,442.4124666666665,1.7053025658242404e-13,0.0,6728.351539500181,6236.782132092774,1.3445,442.41246666666666
2025-02-01,117,19:20-19:30,0.0,0.0,0.0,483.7466666666667,0.0,0.0,6236.782132092774,5699.285835796478,1.3483,483.74666666666667
2025-02-01,118,19:30-19:40,0.0,0.0,0.0,481.1844666666664,2.2737367544323206e-13,0.0,5699.285835796478,5164.636428389071,1.349,481.18446666666665
2025-02-01,119,19:40-19:50,0.0,0.0,0.0,444.7659333333337,0.0,0.0,5164.636428389071,4670.4520580187,1.3473,444.76593333333335
2025-02-01,120,19:50-20:00,0.0,0.0,0.0,418.0950000000002,0.0,0.0,4670.4520580187,4205.9020580187,1.3482,418.095
2025-02-01,121,20:00-20:10,0.0,0.0,0.0,436.74051666666674,0.0,0.0,4205.9020580187,3720.634817277959,1.3513,436.7405166666667
2025-02-01,122,20:10-20:20,0.0,0.0,0.0,452.69784999999985,1.7053025658242404e-13,0.0,3720.634817277959,3217.637206166848,1.34,452.69785
2025-02-01,123,20:20-20:30,0.0,0.0,0.0,449.9683333333334,0.0,0.0,3217.637206166848,2717.672391352033,1.3489,449.9683333333333
2025-02-01,124,20:30-20:40,0.0,0.0,0.0,455.0667,0.0,0.0,2717.672391352033,2212.0427246853665,1.3952,455.0667
2025-02-01,125,20:40-20:50,47.6066469991905,0.0,0.0,454.01236666666665,0.0,0.0,2212.0427246853665,1707.5845395001813,1.2226,454.01236666666665
2025-02-01,126,20:50-21:00,518.7846417394642,508.8357411006243,49.430741100624346,0.0,0.0,0.0,1707.5845395001813,1752.0722064907432,0.9332,459.405
2025-02-01,127,21:00-21:10,504.7254485812744,494.77654794243455,0.0,2.644218724232087,4.529709940470639e-14,0.0,1752.0722064907432,1749.1341856860408,0.9068,497.4207666666667
2025-02-01,128,21:10-21:20,487.0676188427588,477.11871820391895,0.0,26.164415129414376,3.197442310920451e-14,0.0,1749.1341856860408,1720.0626133200249,0.9371,503.28313333333335
2025-02-01,129,21:20-21:30,493.2175985756262,483.26869793678634,5.712031270119667,0.0,0.0,0.0,1720.0626133200249,1725.2034414631325,0.9371,477.5566666666667
2025-02-01,130,21:30-21:40,505.3331661580903,427.35509092561466,0.0,51.78085907438528,3.552713678800501e-14,0.0,1725.2034414631325,1667.6691536027045,0.9871,479.13595000000004
2025-02-01,131,21:40-21:50,478.7607168076177,468.81181616877785,18.60771616877787,0.0,0.0,0.0,1667.6691536027045,1684.4160981546045,0.7764,450.2041
2025-02-01,132,21:50-22:00,434.95100854257123,425.00210790373137,32.917107903731335,0.0,0.0,0.0,1684.4160981546045,1714.0414952679628,0.4209,392.08500000000004
2025-02-01,133,22:00-22:10,433.9922337795464,424.0433331407065,52.273516474039866,0.0,0.0,0.0,1714.0414952679628,1761.0876600945987,0.3859,371.76981666666666
2025-02-01,134,22:10-22:20,433.9922337795464,424.0433331407065,60.46511647403986,0.0,0.0,0.0,1761.0876600945987,1815.5062649212346,0.4368,363.5782166666667
2025-02-01,135,22:20-22:30,437.05081124791127,427.1019106090714,67.94524394240477,0.0,0.0,0.0,1815.5062649212346,1876.6569844693988,0.4198,359.1566666666667
2025-02-01,136,22:30-22:40,439.3930601905837,429.44415955174384,47.39344288507721,0.0,0.0,0.0,1876.6569844693988,1919.3110830659682,0.4186,382.05071666666663
2025-02-01,137,22:40-22:50,433.57661533591147,423.6277146970716,6.459298030404966,0.0,0.0,0.0,1919.3110830659682,1925.1244512933326,0.4241,417.16841666666664
2025-02-01,138,22:50-23:00,433.30627963866834,423.3573789998285,0.0,8.439287666838164,3.375077994860476e-14,0.0,1925.1244512933326,1915.7474649968458,0.4237,431.7966666666667
2025-02-01,139,23:00-23:10,433.30627963866834,423.3573789998285,16.892428999828553,0.0,0.0,0.0,1915.7474649968458,1930.9506510966914,0.4248,406.46495
2025-02-01,140,23:10-23:20,438.9345035433539,428.98560290451405,28.02573623784741,0.0,0.0,0.0,1930.9506510966914,1956.173813710754,0.424,400.95986666666664
2025-02-01,141,23:20-23:30,448.6147944879122,438.66589384907235,28.720893849072354,0.0,0.0,0.0,1956.173813710754,1982.0226181749192,0.422,409.945
2025-02-01,142,23:30-23:40,449.80790316933167,439.8590025304918,52.62230253049182,0.0,0.0,0.0,1982.0226181749192,2029.3826904523619,0.424,387.2367
2025-02-01,143,23:40-23:50,487.4692666025067,477.52036596366685,22.81021596366685,0.0,0.0,0.0,2029.3826904523619,2049.911884819662,0.4271,454.71015000000006
2025-02-01,144,23:50-24:00,612.7691928873192,602.8202922484793,21.996958915146024,0.0,0.0,0.0,2049.911884819662,2069.7091478432935,0.4276,580.8233333333334
2025-02-02,1,00:00-00:10,1426.9255446792963,1426.9255446792963,828.2614946792963,0.0,0.0,0.0,2069.7091478432935,2815.1444930546604,0.4248,598.66405
2025-02-02,2,00:10-00:20,1421.3292950216023,1421.3292950216023,833.3333333333334,0.0,0.0,6.261478354935662,2815.1444930546604,3565.1444930546604,0.4245,581.7344833333333
2025-02-02,3,00:20-00:30,1412.040250058265,1412.040250058265,827.4469167249317,0.0,0.0,0.0,3565.1444930546604,4309.846718107099,0.4269,584.5933333333334
2025-02-02,4,00:30-00:40,1421.4046064255176,1421.4046064255176,833.3333333333334,0.0,0.0,1.9684064255176281,4309.846718107099,5059.846718107099,0.4272,586.1028666666667
2025-02-02,5,00:40-00:50,1424.0137164456319,1424.0137164456319,833.3333333333334,0.0,0.0,3.4835164456318353,5059.846718107099,5809.846718107099,0.4271,587.1968666666667
2025-02-02,6,00:50-01:00,1431.0577536649348,1431.0577536649348,833.3333333333334,0.0,0.0,1.6510869982681697,5809.846718107099,6559.846718107099,0.4285,596.0733333333334
2025-02-02,7,01:00-01:10,603.320669989295,603.320669989295,0.0,8.734146677371973,0.0,0.0,6559.846718107099,6550.142110687797,0.4311,612.0548166666666
2025-02-02,8,01:10-01:20,1451.7598863801522,1451.7598863801522,833.3333333333334,0.0,0.0,20.102253046818873,6550.142110687797,7300.142110687797,0.4302,598.3243
2025-02-02,9,01:20-01:30,1457.1647825022005,1457.1647825022005,833.3333333333334,0.0,0.0,51.598115835533804,7300.142110687797,8050.142110687797,0.4279,572.2333333333333
2025-02-02,10,01:30-01:40,605.087830112765,605.087830112765,13.43509677943166,0.0,0.0,0.0,8050.142110687797,8062.2336977892855,0.4312,591.6527333333333
2025-02-02,11,01:40-01:50,603.2919532389308,603.2919532389308,0.0,21.003746761069397,0.0,0.0,8062.2336977892855,8038.896201388097,0.4333,624.2957
2025-02-02,12,01:50-02:00,1138.7730492594692,1138.7730492594692,510.1080492594692,0.0,0.0,0.0,8038.896201388097,8497.99344572162,0.4311,628.665
2025-02-02,13,02:00-02:10,1468.4795509007,1468.4795509007,833.3333333333334,0.0,0.0,36.072100900699866,8497.99344572162,9247.99344572162,0.4293,599.0741166666667
2025-02-02,14,02:10-02:20,639.2966521626829,639.2966521626829,27.43606882934955,0.0,0.0,0.0,9247.99344572162,9272.685907668036,0.4324,611.8605833333334
2025-02-02,15,02:20-02:30,636.2756967570951,636.2756967570951,0.0,10.862636576238765,0.0,0.0,9272.685907668036,9260.616311472215,0.4367,647.1383333333333
2025-02-02,16,02:30-02:40,639.2966521626829,639.2966521626829,20.761418829349623,0.0,0.0,0.0,9260.616311472215,9279.30158841863,0.4348,618.5352333333334
2025-02-02,17,02:40-02:50,638.2125785693064,638.2125785693064,5.370061902639804,0.0,0.0,0.0,9279.30158841863,9284.134644131005,0.4335,632.8425166666667
2025-02-02,18,02:50-03:00,637.8464913048591,637.8464913048591,0.0,44.89517536180701,4.334310688136611e-13,0.0,9284.134644131005,9234.25111595122,0.4357,682.7416666666667
2025-02-02,19,03:00-03:10,636.9536006424873,636.9536006424873,0.0,13.337666024179454,0.0,0.0,9234.25111595122,9219.431487035465,0.4374,650.2912666666667
2025-02-02,20,03:10-03:20,651.8938701335422,651.8938701335422,26.610170133542283,0.0,0.0,0.0,9219.431487035465,9243.380640155652,0.4371,625.2837000000001
2025-02-02,21,03:20-03:30,670.5115689730816,670.5115689730816,21.684902306414983,0.0,0.0,0.0,9243.380640155652,9262.897052231425,0.4356,648.8266666666667
2025-02-02,22,03:30-03:40,637.8537428730713,637.8537428730713,0.0,29.38322379359488,4.547473508864641e-13,0.0,9262.897052231425,9230.249025794097,0.4353,667.2369666666667
2025-02-02,23,03:40-03:50,637.8537428730713,637.8537428730713,0.0,20.701757126929078,0.0,0.0,9230.249025794097,9207.247073430843,0.436,658.5555
2025-02-02,24,03:50-04:00,681.7893934253724,681.7893934253724,44.13439342537242,0.0,0.0,0.0,9207.247073430843,9246.968027513678,0.4378,637.655
2025-02-02,25,04:00-04:10,689.4574514947709,689.4574514947709,52.80286816143769,0.0,0.0,0.0,9246.968027513678,9294.490608858972,0.4401,636.6545833333333
2025-02-02,26,04:10-04:20,675.5326414065852,675.5326414065852,29.625974739918547,0.0,0.0,0.0,9294.490608858972,9321.153986124898,0.4389,645.9066666666666
2025-02-02,27,04:20-04:30,678.1865584668988,678.1865584668988,25.22155846689884,0.0,0.0,0.0,9321.153986124898,9343.853388745107,0.4364,652.965
2025-02-02,28,04:30-04:40,695.1014220489717,695.1014220489717,38.84593871563834,0.0,0.0,0.0,9343.853388745107,9378.81473358918,0.4393,656.2554833333334
2025-02-02,29,04:40-04:50,690.6279177489016,690.6279177489016,25.24081774890169,0.0,0.0,0.0,9378.81473358918,9401.531469563193,0.4422,665.3871
2025-02-02,30,04:50-05:00,683.5924931399237,683.5924931399237,2.559159806590401,0.0,0.0,0.0,9401.531469563193,9403.834713389124,0.4395,681.0333333333333
2025-02-02,31,05:00-05:10,693.381603391794,693.381603391794,2.360836725127342,0.0,0.0,0.0,9403.834713389124,9405.959466441738,0.4333,691.0207666666666
2025-02-02,32,05:10-05:20,697.2773190942191,697.2773190942191,18.057352427552587,0.0,0.0,0.0,9405.959466441738,9422.211083626535,0.4439,679.2199666666667
2025-02-02,33,05:20-05:30,1530.9045439880497,1530.9045439880497,833.3333333333334,0.0,0.0,49.62454398804971,9422.211083626535,10172.211083626535,0.4301,647.9466666666666
