策略,日期,计划费用_元,紧急费用_元,总费用_元,紧急电量_kWh,日初电量_kWh,日末电量_kWh
main,2025-05-11,37227.48957533995,277.3610394583805,37504.85061479832,41.18071666667744,10800.0,10800.0
main,2025-05-12,39744.933090008366,2.805097043534488e-11,39744.933090008395,5.707434524993005e-12,10800.0,10800.0
main,2025-05-13,38974.21963534794,2.3144975713762505e-11,38974.21963534796,4.305888978706207e-12,10800.0,10800.0
main,2025-05-14,38191.72668957949,1.8596282430616283e-11,38191.72668957952,4.575173573329039e-12,10800.0,10800.0
main,2025-05-15,36293.97543934622,1893.740071346836,38187.71551069306,425.53603965063036,10800.0,10800.0
main,2025-05-16,15516.575320483622,1.919998382504673e-11,15516.575320483642,5.137223979545524e-12,10800.0,10800.0
main,2025-05-17,16608.530063597565,2.5531292607849916e-11,16608.530063597587,7.109382527126229e-12,10800.0,10800.0
main,2025-05-18,36749.91012226135,35.31869833335686,36785.22882059472,5.236666666673886,10800.0,10800.0
main,2025-05-19,35960.52220923228,451.903981666686,36412.42619089897,67.00333333333761,10800.0,10800.0
main,2025-05-20,34898.50669890862,5508.3360086049415,40406.842707513555,1013.7845111437,10800.0,10800.0
main,2025-05-21,35583.175919939735,1818.1088730395295,37401.28479297926,376.98135026491366,10800.0,10733.028621504054
main,2025-05-22,38094.42916478753,8.469691588241336,38102.89885637577,1.25579236240683,10733.028621504054,10800.0
main,2025-05-23,17836.3142834994,2.315398034413718e-11,17836.31428349942,4.749201032439032e-12,10800.0,10800.0
main,2025-05-24,16828.118684449903,2.184692753093298e-11,16828.118684449924,6.036421362765054e-12,10800.0,10800.0
main,2025-05-25,38603.28916117927,2.7390917700653717e-11,38603.2891611793,6.888822845496634e-12,10800.0,10800.0
main,2025-05-26,38781.58231298831,2.3600306153781503e-11,38781.58231298832,5.374367617605458e-12,10800.0,10800.0
main,2025-05-27,35283.72444802287,3.744512611092432e-11,35283.724448022906,9.282796753495859e-12,10800.0,10800.0
main,2025-05-28,36329.71579929765,3.8944982849731246e-11,36329.715799297686,9.017342428307984e-12,10800.0,10800.0
main,2025-05-29,35569.979806177376,2365.9936827943015,37935.97348897168,400.7670943889573,10800.0,10800.0
main,2025-05-30,16049.411450455635,3.2361443746964364e-11,16049.411450455666,7.926992395823618e-12,10800.0,10800.0
main,2025-05-31,15583.933455091334,1298.841403451549,16882.77485854288,409.7263240522633,10800.0,10800.0
main,2025-06-01,35042.100907454034,85095.31745937985,120137.4183668339,14861.71908588524,10800.0,9823.887635312032
main,2025-06-02,37401.88674448413,51896.10921699543,89297.99596147955,9913.77452149766,9823.887635312032,9783.47192644735
main,2025-06-03,49925.21793949917,102.81954368286694,50028.037483182045,15.249256167902491,9783.47192644735,10800.0
main,2025-06-04,47404.95976416403,201.30951412331268,47606.26927828734,92.88024551464184,10800.0,10800.0
main,2025-06-05,48970.87857659336,279.22853421171124,49250.10711080507,41.4716373402263,10800.0,10800.0
main,2025-06-06,23806.537959052966,2.3798319759293916e-11,23806.537959052992,5.597300400950189e-12,10800.0,10800.0
main,2025-06-07,18113.896798744696,11842.008117437494,29955.90491618219,2522.3154139512776,10800.0,10445.476792238705
main,2025-06-08,54603.39478658736,738.3549574036255,55341.749743990986,109.51689879600227,10445.476792238705,10800.0
main,2025-06-09,50268.89233527436,48.93935727998432,50317.83169255434,7.25618760174978,10800.0,10800.0
main,2025-06-10,52781.06513532265,2.141627897245257e-11,52781.06513532267,4.3653969328261155e-12,10800.0,10800.0
main,2025-06-11,47946.88395581546,21963.322390560505,69910.20634637596,4685.105760500151,10800.0,10800.0
main,2025-06-12,54817.75107887224,3.35635261805578e-11,54817.75107887228,6.4854788206503144e-12,10800.0,10800.0
main,2025-06-13,22421.156462290484,1.972219668133768e-11,22421.156462290503,5.464573238356252e-12,10800.0,10800.0
main,2025-06-14,21161.398545585558,2.4649325691683544e-11,21161.39854558558,7.461586903900752e-12,10800.0,10800.0
main,2025-06-15,52359.479752827036,4.0514509080935574e-11,52359.47975282708,7.820410985459603e-12,10800.0,10800.0
main,2025-06-16,51114.562948425984,74.97514389809793,51189.53809232408,36.990796810547224,10800.0,10800.0
main,2025-06-17,50666.03140041887,2018.5278596657215,52684.55926008459,356.49342384055683,10800.0,10800.0
main,2025-06-18,50443.51125478219,63.27104271294119,50506.78229749514,9.381131694412025,10800.0,10800.0
main,2025-06-19,47879.335006571804,994.9136646782179,48874.24867125003,147.73414862786927,10800.0,10800.0
main,2025-06-20,21333.316954851718,1.9993093958170503e-11,21333.316954851736,4.674594045184222e-12,10800.0,10800.0
main,2025-06-21,20456.533248762305,214.07447404465728,20670.60772280696,53.23532749497295,10800.0,10800.0
main,2025-06-22,45318.74434113279,1932.187391383951,47250.931732516736,440.51474264827027,10800.0,10800.0
main,2025-06-23,46254.122952700505,44.81907507839331,46298.942027778896,6.648727945173692,10800.0,10800.0
main,2025-06-24,45862.034664243896,33057.10017029598,78919.13483453987,6456.009222773405,10800.0,10800.0
main,2025-06-25,54147.62346057409,113.1443721064905,54260.76783268058,16.74763938635785,10800.0,10800.0
main,2025-06-26,47619.12336728828,935.8527338383842,48554.97610112667,138.77282436639376,10800.0,10783.832572509942
main,2025-06-27,20588.849519256455,2.8034032317769685e-11,20588.849519256488,6.978417843583884e-12,10783.832572509942,10800.0
main,2025-06-28,19609.30627104742,2.730460701982906e-11,19609.306271047448,7.154277170684509e-12,10800.0,10800.0
main,2025-06-29,49542.5542783067,3.732642223086558e-11,49542.554278306736,8.134826146033447e-12,10800.0,10800.0
main,2025-06-30,47365.52401169246,597.7130232366098,47963.23703492908,106.85070897768739,10800.0,10800.0
main,2025-07-01,47699.56718476808,23272.783392546255,70972.35057731433,5341.976179352203,10800.0,9864.434951200723
main,2025-07-02,51781.18373588826,13490.29796571935,65271.4817016076,2781.4317099708496,9864.434951200723,9989.045596870477
main,2025-07-03,47817.501984361545,37759.47265616231,85576.97464052387,6718.926932961515,9989.045596870477,10672.503166828003
main,2025-07-04,26775.89315247622,1.586040099255115e-11,26775.893152476234,3.6202152386977104e-12,10672.503166828003,10800.0
main,2025-07-05,20326.683935728157,26028.95013537188,46355.63407110004,5795.170315583013,10800.0,10263.261622027721
main,2025-07-06,48049.1678477857,36136.76685151557,84185.93469930126,6792.6262189102235,10263.261622027721,10800.0
main,2025-07-07,61104.38442398576,1.6748860562354472e-11,61104.384423985764,3.791106317763138e-12,10800.0,10800.0
main,2025-07-08,57796.07125606673,3.039750895439397e-11,57796.07125606676,5.793143742494067e-12,10800.0,10800.0
main,2025-07-09,57769.46368106923,2.9804164691782374e-11,57769.46368106926,5.325073715312101e-12,10800.0,10800.0
main,2025-07-10,52764.61202153474,396.0887266226266,53160.70074815737,58.75314641625382,10800.0,10800.0
main,2025-07-11,27560.659152067117,1.9436847020770643e-11,27560.65915206713,3.923528169025303e-12,10800.0,10800.0
main,2025-07-12,26640.98364390307,2.004926402676688e-11,26640.98364390309,5.700329097635404e-12,10800.0,10800.0
main,2025-07-13,53662.19011148165,40.56094935399727,53702.75106083565,6.033610911714687,10800.0,10800.0
main,2025-07-14,51845.963254378265,171.20273522534265,52017.165989603614,25.41569563293185,10800.0,10800.0
main,2025-07-15,51195.953574955696,3.6076838072496284e-11,51195.95357495573,7.91300358571334e-12,10800.0,10800.0
main,2025-07-16,50999.53830200847,301.9034797783061,51301.441781786765,44.71043343386284,10800.0,10800.0
main,2025-07-17,50722.23330544964,12.715474753594558,50734.948780203245,1.88196177808183,10800.0,10800.0
main,2025-07-18,27366.623457362868,1.976645069845518e-11,27366.623457362883,5.211830966800335e-12,10800.0,10800.0
main,2025-07-19,25958.670815712136,2.2791511788966545e-11,25958.670815712157,5.496492150314225e-12,10800.0,10800.0
main,2025-07-20,50114.47174529124,190.3221154937079,50304.79386078495,27.282413344857137,10800.0,10800.0
main,2025-07-21,49984.36312387705,562.6570578721235,50547.02018174918,94.55547376522532,10800.0,10800.0
main,2025-07-22,51907.942808138934,180.79718774164184,52088.73999588058,26.81956114199393,10800.0,10800.0
main,2025-07-23,50249.1577237398,2908.279372478892,53157.43709621869,479.2010467541204,10800.0,10800.0
main,2025-07-24,54369.93032470548,4.6109239093539144e-11,54369.930324705536,9.155343150268891e-12,10800.0,10800.0
main,2025-07-25,28564.466209410573,1.8688032454861058e-11,28564.46620941059,5.048406137575512e-12,10800.0,10800.0
main,2025-07-26,26487.577371776315,2.15156022997931e-11,26487.577371776337,5.7058802127585295e-12,10800.0,10800.0
main,2025-07-27,49708.059452642075,2944.418287686827,52652.47774032892,571.9105311408466,10800.0,10800.0
main,2025-07-28,50356.62010491117,11787.295595377804,62143.915700288984,2222.1159216673695,10800.0,10742.042831743505
main,2025-07-29,54765.13874892105,324.24769594126803,55089.38644486231,47.98309263428814,10742.042831743505,10800.0
main,2025-07-30,54102.106423013436,2.2013870032422386e-11,54102.10642301345,4.869493697157168e-12,10800.0,10800.0
main,2025-07-31,53976.97537684418,242.54639265225384,54219.52176949643,36.02121032314445,10800.0,10800.0
main,2025-08-01,28404.073468812876,2.2901447849221766e-11,28404.073468812894,5.126565838509123e-12,10800.0,10800.0
main,2025-08-02,27499.812625581042,9.417192359251204e-12,27499.81262558105,2.2168933355715126e-12,10800.0,10800.0
main,2025-08-03,47863.29001996452,3299.0036580164315,51162.29367798095,530.6600097758688,10800.0,10634.098405475685
main,2025-08-04,45504.03098207589,2329.6165304880797,47833.64751256397,380.85007758449933,10634.098405475685,10800.0
main,2025-08-05,45642.48383868278,439.8508005766101,46082.3346392594,65.19932961125637,10800.0,10800.0
main,2025-08-06,42359.62439917322,24215.665739799373,66575.2901389726,4775.760253435762,10800.0,10658.148346885353
main,2025-08-07,46865.92316204792,827.4609259028362,47693.38408795075,122.2177259191766,10658.148346885353,10787.574210794704
main,2025-08-08,24391.20386436455,2.8236932791969593e-11,24391.20386436458,6.544098596350523e-12,10787.574210794704,10800.0
main,2025-08-09,22493.220604385497,4606.420832023881,27099.64143640938,1028.9243733974713,10800.0,10644.825091519006
main,2025-08-10,44419.53558289865,2776.660406058002,47196.19598895666,411.73674075887726,10644.825091519006,10753.870557074131
main,2025-08-11,44089.785201301784,2179.1926004056895,46268.97780170748,324.29862424122416,10753.870557074131,10716.717943214488
main,2025-08-12,43474.67441973144,16408.869964631653,59883.5443843631,2953.766184605788,10716.717943214488,10735.412183492917
main,2025-08-13,44993.66886887382,512.5253131282153,45506.19418200204,84.97346664992742,10735.412183492917,10800.0
main,2025-08-14,44622.9119558691,2805.2979894910636,47428.20994536016,446.28753026349193,10800.0,10800.0
main,2025-08-15,24510.531197902535,2.7994249585105992e-11,24510.531197902565,6.860734202973617e-12,10800.0,10800.0
main,2025-08-16,23030.9064928882,2094.8066759960248,25125.713168884224,362.7704944135691,10800.0,10785.441258766405
main,2025-08-17,43092.07299135905,3494.590459452257,46586.663450811306,520.8266597847996,10785.441258766405,10679.86076000029
main,2025-08-18,44137.462307562935,2160.015249241253,46297.47755680419,346.16321381306653,10679.86076000029,10800.0
main,2025-08-19,44915.80664440367,1590.461200620614,46506.26784502428,235.8197697935269,10800.0,10775.263194653951
main,2025-08-20,44558.25816077989,26830.75940120018,71389.01756198007,4450.069583688199,10775.263194653951,10762.793451191199
main,2025-08-21,45629.62075078806,1203.1116465733926,46832.732397361455,185.28321909941658,10762.793451191199,10765.475283571814
main,2025-08-22,24017.91326074057,2367.3682698136363,26385.281530554206,374.276668362455,10765.475283571814,10741.857636583816
main,2025-08-23,24290.922030924965,1.4406854820236958e-11,24290.92203092498,4.4497738826976274e-12,10741.857636583816,10800.0
main,2025-08-24,46068.07125646561,3187.735298498386,49255.806554964,519.8708181197105,10800.0,10704.432318627107
main,2025-08-25,45771.50012674151,18170.432255470136,63941.93238221165,3236.090049920269,10704.432318627107,10800.0
main,2025-08-26,47966.85067178716,359.0429294999685,48325.89360128712,53.16702576952268,10800.0,10800.0
main,2025-08-27,47891.96716494445,260.9852001264817,48152.95236507092,38.73177150279292,10800.0,10800.0
main,2025-08-28,46923.54890486333,7393.05031907508,54316.599223938414,1229.2100039393545,10800.0,10676.408871063602
main,2025-08-29,25773.364683874308,1.1580056025195518e-11,25773.36468387432,2.7355895326763857e-12,10676.408871063602,10800.0
main,2025-08-30,25688.44920516631,2.6516659978881307e-11,25688.449205166336,6.131983809609665e-12,10800.0,10800.0
main,2025-08-31,45731.60730707021,805.2950872636823,46536.90239433389,118.18514291003997,10800.0,10800.0
main,2025-09-01,46894.97090145126,3.29372156215868e-11,46894.97090145131,6.231459792616079e-12,10800.0,10800.0
main,2025-09-02,36763.4479646969,2268.127355941295,39031.57532063819,349.59743475159087,10800.0,10800.0
main,2025-09-03,38023.48221938843,4322.99981664261,42346.48203603104,768.3227587060532,10800.0,10728.806715594703
main,2025-09-04,38056.90792386821,3490.7880012462597,41547.69592511447,600.8124079850182,10728.806715594703,10800.0
main,2025-09-05,23219.450436428117,6.924040008016164e-12,23219.450436428127,1.4210854715202004e-12,10800.0,10800.0
main,2025-09-06,18618.52164410602,1317.3416464955085,19935.863290601526,361.8715550371311,10800.0,10800.0
main,2025-09-07,34402.49377093956,17335.605902384206,51738.09967332376,3511.523063632052,10800.0,10589.982142072553
main,2025-09-08,36060.79868582997,24074.6711251764,60135.46981100638,4596.215707026963,10589.982142072553,10619.22842796672
main,2025-09-09,38111.79712771193,3370.1100804785874,41481.907208190525,515.07036925737,10619.22842796672,10722.764737114192
main,2025-09-10,40297.14939163228,9258.707552192378,49555.85694382466,1578.2206907328407,10722.764737114192,10800.0
main,2025-09-11,41864.29260399025,40.929105000033076,41905.22170899029,6.071666666674195,10800.0,10800.0
main,2025-09-12,19194.100493020265,1.2993780273973243e-11,19194.10049302028,3.481659405224491e-12,10800.0,10800.0
main,2025-09-13,18332.32434296333,16.209092968050825,18348.533435931382,8.730995404275932,10800.0,10800.0
main,2025-09-14,40162.724577434026,1430.820139213712,41593.54471664773,220.73022208015007,10800.0,10688.65260587345
main,2025-09-15,42931.53705161011,2.217434325046952e-11,42931.537051610125,4.8334669600080815e-12,10688.65260587345,10800.0
main,2025-09-16,42294.64415093587,55.38174766668664,42350.02589860255,8.238266666672146,10800.0,10800.0
main,2025-09-17,42666.27186325942,1.9877646646737636e-11,42666.27186325944,6.000713814735548e-12,10800.0,10800.0
main,2025-09-18,40466.54672994414,178.52875099313684,40645.075480937274,34.98921191301906,10800.0,10753.868246801045
main,2025-09-19,18349.787455851212,993.8608931297634,19343.648348980976,161.36700974713585,10753.868246801045,10800.0
main,2025-09-20,18506.006073029654,129.96027488947198,18635.966347919122,26.853485310940876,10800.0,10800.0
main,2025-09-21,44077.52961313019,3.9758859315952576e-11,44077.529613130224,8.637757176188643e-12,10800.0,10800.0
main,2025-09-22,41133.277290507016,1214.6234843251982,42347.90077483221,225.33942190438472,10800.0,10722.004010738481
main,2025-09-23,41879.60577318992,3441.96434824481,45321.57012143473,519.5864655618656,10722.004010738481,10798.14343953844
main,2025-09-24,45319.46561258037,1.9990900268496148e-11,45319.46561258038,4.907796391506736e-12,10798.14343953844,10800.0
main,2025-09-25,41813.010275960056,273.48309855837675,42086.49337451843,93.08436695064393,10800.0,10800.0
main,2025-09-26,19193.91571060892,3.145904026169433e-11,19193.91571060895,6.788347661768057e-12,10800.0,10800.0
main,2025-09-27,18752.539624175457,3058.240802879356,21810.78042705482,473.22070160554557,10800.0,10682.551783199857
main,2025-09-28,43126.87533764381,1644.8358912321353,44771.71122887594,336.9252111147085,10682.551783199857,10800.0
main,2025-09-29,44452.044294095474,17.7570591373017,44469.801353232775,3.7910032317037143,10800.0,10800.0
main,2025-09-30,44409.32878492195,728.9508505643544,45138.279635486295,166.75625647131034,10800.0,10800.0
main,2025-10-01,45588.50858382751,107.93749686731861,45696.44608069484,49.46723046164512,10800.0,10800.0
main,2025-10-02,42557.638176748864,2.9716894056619484e-11,42557.63817674889,6.747269409856926e-12,10800.0,10800.0
main,2025-10-03,18154.07782206044,1.9933380279724135e-11,18154.07782206046,4.073186232744774e-12,10800.0,10800.0
main,2025-10-04,17019.531029285572,1045.698851619411,18065.229880904983,280.1180534042684,10800.0,10800.0
main,2025-10-05,38663.94329732173,3452.6165462869603,42116.5598436087,615.8640065663988,10800.0,10800.0
main,2025-10-06,36591.781064412055,9759.554298801426,46351.33536321349,1638.1575532976397,10800.0,10782.729016641677
main,2025-10-07,39369.396945933455,157.62491844956853,39527.02186438302,32.93856305489445,10782.729016641677,10800.0
main,2025-10-08,37955.91597624699,4827.9115809756595,42783.827557222656,776.6227051489246,10800.0,10759.006328737374
main,2025-10-09,37414.45942057201,2879.541288231882,40294.0007088039,516.7167088577794,10759.006328737374,10711.847699376025
