日期,时段开始,时段结束,电价_元每kWh,实际净负荷_kW,计划购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,富余电量_kWh,期初储电量_kWh,期末储电量_kWh,计划费用_元,紧急费用_元
2025-02-01,03:00,03:10,0.4374,2900.3973,536.5963695130727,0.0,0.0,0.0,53.19681951307268,10800.0,10800.0,234.707252025018,0.0
2025-02-01,03:10,03:20,0.4371,2919.6115,529.4025174718392,0.0,0.0,0.0,42.80060080517262,10800.0,10800.0,231.40184038694093,0.0
2025-02-01,03:20,03:30,0.4356,2993.09,510.81395518327065,0.0,0.0,0.0,11.965621849937293,10800.0,10800.0,222.5105588778327,0.0
2025-02-01,03:30,03:40,0.4353,3109.8584,512.9720891933009,0.0,5.337644140032353,0.0,0.0,10800.0,10794.069284288853,223.2967504258439,0.0
2025-02-01,03:40,03:50,0.436,3054.8008,513.9739634836114,4.840496816944778,0.0,0.0,0.0,10794.069284288853,10798.425731424104,224.09264807885458,0.0
2025-02-01,03:50,04:00,0.4378,2901.7,548.5388234161237,1.7491873065510946,0.0,0.0,63.172969442905995,10798.425731424104,10800.0,240.15029689157896,0.0
2025-02-01,04:00,04:10,0.4401,2947.1208,538.648604074819,0.0,0.0,0.0,47.461804074818986,10800.0,10800.0,237.05925065332784,0.0
2025-02-01,04:10,04:20,0.4389,3027.8717,520.5514361855505,0.0,0.0,0.0,15.90615285221719,10800.0,10800.0,228.47002534183812,0.0
2025-02-01,04:20,04:30,0.4364,3033.47,534.9635361092057,0.0,0.0,0.0,29.38520277587247,10800.0,10800.0,233.4580871580574,0.0
2025-02-01,04:30,04:40,0.4393,3019.3858,543.4014551484265,0.0,0.0,0.0,40.17048848175989,10800.0,10800.0,238.71625924670377,0.0
2025-02-01,04:40,04:50,0.4422,3017.0805,526.9509371228227,0.0,0.0,0.0,24.10418712282268,10800.0,10800.0,233.01770439571217,0.0
2025-02-01,04:50,05:00,0.4395,2997.85,555.6856194912037,0.0,0.0,0.0,56.04395282453709,10800.0,10800.0,244.22382976638406,0.0
2025-02-01,05:00,05:10,0.4333,2932.7015,558.1133784596489,0.0,0.0,0.0,69.3297951263155,10800.0,10800.0,241.83052688656585,0.0
2025-02-01,05:10,05:20,0.4439,2991.0926000000004,528.9094138464873,0.0,0.0,0.0,30.393980513153906,10800.0,10800.0,234.7828888064557,0.0
2025-02-01,05:20,05:30,0.4301,3175.34,562.7566694500931,0.0,0.0,0.0,33.533336116759756,10800.0,10800.0,242.04164353048503,0.0
2025-02-01,05:30,05:40,0.3713,3284.4619,570.5299925115603,0.0,0.0,0.0,23.119675844893663,10800.0,10800.0,211.83778621954235,0.0
2025-02-01,05:40,05:50,0.5708,3187.087,199.5039716302539,0.0,331.67719503641274,0.0,0.0,10800.0,10431.469783292874,113.8768670065489,0.0
2025-02-01,05:50,06:00,0.9099,3065.9,0.0,0.0,510.98333333333335,0.0,0.0,10431.469783292874,9863.710524033615,0.0,0.0
2025-02-01,06:00,06:10,0.9368,3211.1231,0.0,0.0,535.1871833333332,0.0,0.0,9863.710524033615,9269.05809810769,0.0,0.0
2025-02-01,06:10,06:20,0.8758,3200.132,0.0,0.0,533.3553333333333,0.0,0.0,9269.05809810769,8676.441061070653,0.0,0.0
2025-02-01,06:20,06:30,0.8759,3027.12,0.0,0.0,504.52,0.0,0.0,8676.441061070653,8115.863283292875,0.0,0.0
2025-02-01,06:30,06:40,0.8601,3117.3221,0.0,0.0,519.5536833333333,0.0,0.0,8115.863283292875,7538.581412922505,0.0,0.0
2025-02-01,06:40,06:50,0.8442,3308.8804999999998,0.0,0.0,551.4800833333333,0.0,0.0,7538.581412922505,6925.825764774357,0.0,0.0
2025-02-01,06:50,07:00,0.8334,3312.25,0.0,0.0,552.0416666666666,0.0,0.0,6925.825764774357,6312.446135144727,0.0,0.0
2025-02-01,07:00,07:10,0.8092,3087.3482999999997,0.0,0.0,514.5580499999999,0.0,0.0,6312.446135144727,5740.714968478061,0.0,0.0
2025-02-01,07:10,07:20,0.7972,2687.4512999999997,0.0,0.0,447.90854999999993,0.0,0.0,5740.714968478061,5243.0388018113945,0.0,0.0
2025-02-01,07:20,07:30,0.7644,2336.545,0.0,0.0,389.4241666666667,0.0,0.0,5243.0388018113945,4810.345283292876,0.0,0.0
2025-02-01,07:30,07:40,0.6899,2265.9224999999997,0.0,0.0,377.65374999999995,0.0,0.0,4810.345283292876,4390.730005515098,0.0,0.0
2025-02-01,07:40,07:50,0.86,2166.9681,0.0,0.0,361.16134999999997,0.0,0.0,4390.730005515098,3989.4396166262095,0.0,0.0
2025-02-01,07:50,08:00,1.1617,1799.5375000000001,0.0,0.0,299.92291666666665,0.0,0.0,3989.4396166262095,3656.1919314410243,0.0,0.0
2025-02-01,08:00,08:10,1.1683,1213.3574000000003,0.0,0.0,202.22623333333337,0.0,0.0,3656.1919314410243,3431.4961166262096,0.0,0.0
2025-02-01,08:10,08:20,1.0956,778.7556,0.0,0.0,129.7926,0.0,0.0,3431.4961166262096,3287.2821166262097,0.0,0.0
2025-02-01,08:20,08:30,1.0849,517.7075,0.0,0.0,86.28458333333333,0.0,0.0,3287.2821166262097,3191.4103573669504,0.0,0.0
2025-02-01,08:30,08:40,1.061,215.81489999999985,0.0,0.0,35.96914999999997,0.0,0.0,3191.4103573669504,3151.444635144728,0.0,0.0
2025-02-01,08:40,08:50,1.043,374.7235999999998,0.0,0.0,62.453933333333296,0.0,0.0,3151.444635144728,3082.051375885469,0.0,0.0
2025-02-01,08:50,09:00,1.036,691.0600000000004,0.0,0.0,115.17666666666673,0.0,0.0,3082.051375885469,2954.077301811395,0.0,0.0
2025-02-01,09:00,09:10,1.0147,274.94469999999956,0.0,0.0,45.82411666666659,0.0,0.0,2954.077301811395,2903.16161662621,0.0,0.0
2025-02-01,09:10,09:20,0.9922,-188.16300000000047,0.0,31.360500000000076,0.0,0.0,0.0,2903.16161662621,2931.3860666262103,0.0,0.0
2025-02-01,09:20,09:30,0.97,-370.2049999999999,0.0,61.70083333333332,0.0,0.0,0.0,2931.3860666262103,2986.91681662621,0.0,0.0
2025-02-01,09:30,09:40,0.9422,-630.6486999999997,0.0,105.10811666666662,0.0,0.0,0.0,2986.91681662621,3081.51412162621,0.0,0.0
2025-02-01,09:40,09:50,0.9569,-1021.1835000000001,0.0,170.19725,0.0,0.0,0.0,3081.51412162621,3234.69164662621,0.0,0.0
2025-02-01,09:50,10:00,0.9977,-1292.5825,0.0,215.43041666666664,0.0,0.0,0.0,3234.69164662621,3428.57902162621,0.0,0.0
2025-02-01,10:00,10:10,0.9919,-1202.5058,0.0,200.4176333333333,0.0,0.0,0.0,3428.57902162621,3608.9548916262097,0.0,0.0
2025-02-01,10:10,10:20,0.9588,-1361.5211,0.0,226.9201833333333,0.0,0.0,0.0,3608.9548916262097,3813.1830566262097,0.0,0.0
2025-02-01,10:20,10:30,0.9549,-1753.3525,0.0,292.22541666666666,0.0,0.0,0.0,3813.1830566262097,4076.18593162621,0.0,0.0
2025-02-01,10:30,10:40,0.9839,-1806.5264000000002,0.0,301.08773333333335,0.0,0.0,0.0,4076.18593162621,4347.16489162621,0.0,0.0
2025-02-01,10:40,10:50,0.799,-2059.3044000000004,0.0,343.21740000000005,0.0,0.0,0.0,4347.16489162621,4656.06055162621,0.0,0.0
2025-02-01,10:50,11:00,0.5025,-2444.0999999999995,0.0,407.3499999999999,0.0,0.0,0.0,4656.06055162621,5022.67555162621,0.0,0.0
2025-02-01,11:00,11:10,0.4662,-2330.9008,0.0,388.48346666666663,0.0,0.0,0.0,5022.67555162621,5372.31067162621,0.0,0.0
2025-02-01,11:10,11:20,0.5007,-2371.4404,0.0,395.2400666666666,0.0,0.0,0.0,5372.31067162621,5728.02673162621,0.0,0.0
2025-02-01,11:20,11:30,0.4827,-2667.165,0.0,444.5275,0.0,0.0,0.0,5728.02673162621,6128.1014816262095,0.0,0.0
2025-02-01,11:30,11:40,0.4785,-2664.6426,0.0,444.1071,0.0,0.0,0.0,6128.1014816262095,6527.79787162621,0.0,0.0
2025-02-01,11:40,11:50,0.4662,-2689.604,0.0,448.2673333333333,0.0,0.0,0.0,6527.79787162621,6931.2384716262095,0.0,0.0
2025-02-01,11:50,12:00,0.4432,-2763.7375,535.1695358091338,833.3333333333334,0.0,0.0,162.4591191424671,6931.2384716262095,7681.2384716262095,237.18713827060807,0.0
2025-02-01,12:00,12:10,0.4411,-2571.8509,527.0734388765355,833.3333333333334,0.0,0.0,122.38192220986878,7681.2384716262095,8431.23847162621,232.49209388843983,0.0
2025-02-01,12:10,12:20,0.4551,-2558.3236,527.0734388765355,833.3333333333334,0.0,0.0,120.1273722098689,8431.23847162621,9181.23847162621,239.87112203271133,0.0
2025-02-01,12:20,12:30,0.4463,-2750.3450000000003,531.2727948528625,833.3333333333334,0.0,0.0,156.3302948528625,9181.23847162621,9931.23847162621,237.1070483428325,0.0
2025-02-01,12:30,12:40,0.4113,-2705.9015999999997,534.5177423296351,833.3333333333334,0.0,0.0,152.16800899630164,9931.23847162621,10681.23847162621,219.8471474201789,0.0
2025-02-01,12:40,12:50,0.5682,-2553.9263,0.0,131.95725374865611,0.0,0.0,293.6971295846772,10681.23847162621,10800.0,0.0,0.0
2025-02-01,12:50,13:00,0.8279,-2481.26,0.0,0.0,0.0,0.0,413.54333333333335,10800.0,10800.0,0.0,0.0
2025-02-01,13:00,13:10,0.8636,-2529.8921,0.0,0.0,0.0,0.0,421.64868333333334,10800.0,10800.0,0.0,0.0
2025-02-01,13:10,13:20,0.8416,-2536.3465999999994,0.0,0.0,0.0,0.0,422.7244333333332,10800.0,10800.0,0.0,0.0
2025-02-01,13:20,13:30,0.8618,-2461.6075,0.0,0.0,0.0,0.0,410.2679166666667,10800.0,10800.0,0.0,0.0
2025-02-01,13:30,13:40,0.8623,-2354.8543,0.0,0.0,0.0,0.0,392.47571666666664,10800.0,10800.0,0.0,0.0
2025-02-01,13:40,13:50,0.9026,-1942.2428,0.0,0.0,0.0,0.0,323.70713333333333,10800.0,10800.0,0.0,0.0
2025-02-01,13:50,14:00,0.9754,-1401.255,0.0,0.0,0.0,0.0,233.54250000000002,10800.0,10800.0,0.0,0.0
2025-02-01,14:00,14:10,1.0002,-1217.4002,0.0,0.0,0.0,0.0,202.90003333333334,10800.0,10800.0,0.0,0.0
2025-02-01,14:10,14:20,0.9978,-997.6129000000001,0.0,0.0,0.0,0.0,166.26881666666668,10800.0,10800.0,0.0,0.0
2025-02-01,14:20,14:30,1.0271,-699.5299999999997,0.0,0.0,0.0,0.0,116.58833333333328,10800.0,10800.0,0.0,0.0
2025-02-01,14:30,14:40,1.0906,-674.6659000000004,0.0,0.0,0.0,0.0,112.44431666666674,10800.0,10800.0,0.0,0.0
2025-02-01,14:40,14:50,0.9376,-562.6034,0.0,0.0,0.0,0.0,93.76723333333332,10800.0,10800.0,0.0,0.0
2025-02-01,14:50,15:00,0.6694,-214.80999999999995,0.0,0.0,0.0,0.0,35.801666666666655,10800.0,10800.0,0.0,0.0
2025-02-01,15:00,15:10,0.66,170.57489999999962,0.0,0.0,28.429149999999936,0.0,0.0,10800.0,10768.412055555556,0.0,0.0
2025-02-01,15:10,15:20,0.7217,587.6044000000002,64.59921269876595,0.0,33.33485396790074,0.0,0.0,10768.412055555556,10731.373328924556,46.62125180469939,0.0
2025-02-01,15:20,15:30,0.7308,948.105,144.64002677152155,0.0,13.377473228478436,0.0,0.0,10731.373328924556,10716.509469781802,105.70293156462795,0.0
2025-02-01,15:30,15:40,0.7534,1098.9621000000002,202.60231138631946,19.441961386319434,0.0,0.0,0.0,10716.509469781802,10734.00723502949,152.64058139845307,0.0
2025-02-01,15:40,15:50,0.7823,1164.8283000000001,246.68649976255892,52.5484497625589,0.0,0.0,0.0,10734.00723502949,10781.300839815793,192.98284876424984,0.0
2025-02-01,15:50,16:00,0.8055,1318.9125,293.19485893021977,20.776844649119287,0.0,0.0,52.59926428110052,10781.300839815793,10800.0,236.16845886829202,0.0
2025-02-01,16:00,16:10,0.8271,1637.4501,312.7198493859927,0.0,0.0,0.0,39.811499385992704,10800.0,10800.0,258.65058742715456,0.0
2025-02-01,16:10,16:20,0.8519,1911.5672999999997,354.0229826614059,0.0,0.0,0.0,35.428432661405964,10800.0,10800.0,301.59217892925165,0.0
2025-02-01,16:20,16:30,0.8791,2164.465,388.67352896603984,0.0,0.0,0.0,27.929362299373167,10800.0,10800.0,341.68289931404564,0.0
2025-02-01,16:30,16:40,0.9024,2548.6036,467.04846912544235,0.0,0.0,0.0,42.28120245877574,10800.0,10800.0,421.46453853879916,0.0
2025-02-01,16:40,16:50,0.9163,2556.6393,417.6790464016827,0.0,8.427503598317287,0.0,0.0,10800.0,10790.636107112981,382.71931021786185,0.0
2025-02-01,16:50,17:00,0.9264,2322.4424999999997,397.44354309145365,10.369793091453744,0.0,0.0,0.0,10790.636107112981,10799.96892089529,368.19169831992264,0.0
2025-02-01,17:00,17:10,0.9462,2505.8765000000003,438.29448696105806,0.034532338567158954,0.0,0.0,20.61387128915753,10799.96892089529,10800.0,414.7142435625531,0.0
2025-02-01,17:10,17:20,0.9742,2638.6848,458.159420632328,0.0,0.0,0.0,18.378620632328023,10800.0,10800.0,446.33890758001394,0.0
2025-02-01,17:20,17:30,0.9862,2616.82,455.17740584637374,0.0,0.0,0.0,19.04073917970709,10800.0,10800.0,448.8959576456938,0.0
2025-02-01,17:30,17:40,0.976,2671.8343,429.94816123096575,0.0,15.357555435700874,0.0,0.0,10800.0,10782.936049515887,419.6294053614226,0.0
2025-02-01,17:40,17:50,1.0742,2639.3558,161.0664158059754,0.0,278.82621752735787,0.0,0.0,10782.936049515887,10473.129141152156,173.01754385877877,0.0
2025-02-01,17:50,18:00,1.2313,2570.82,0.0,0.0,428.47,0.0,0.0,10473.129141152156,9997.051363374378,0.0,0.0
2025-02-01,18:00,18:10,1.2561,2724.8103,0.0,0.0,454.13505,0.0,0.0,9997.051363374378,9492.456863374378,0.0,0.0
2025-02-01,18:10,18:20,1.2447,2833.5919,0.0,0.0,472.26531666666665,0.0,0.0,9492.456863374378,8967.717622633638,0.0,0.0
2025-02-01,18:20,18:30,1.2545,2725.01,0.0,0.0,454.16833333333335,0.0,0.0,8967.717622633638,8463.086141152156,0.0,0.0
2025-02-01,18:30,18:40,1.2522,2510.2358,0.0,0.0,418.3726333333333,0.0,0.0,8463.086141152156,7998.227659670675,0.0,0.0
2025-02-01,18:40,18:50,1.2881,2484.4934,0.0,0.0,414.0822333333333,0.0,0.0,7998.227659670675,7538.136289300305,0.0,0.0
2025-02-01,18:50,19:00,1.3466,2592.83,0.0,0.0,432.1383333333333,0.0,0.0,7538.136289300305,7057.982585596602,0.0,0.0
2025-02-01,19:00,19:10,1.3523,2544.0847000000003,0.0,0.0,424.0141166666667,0.0,0.0,7057.982585596602,6586.855789300305,0.0,0.0
2025-02-01,19:10,19:20,1.3445,2654.4748,0.0,0.0,442.41246666666666,0.0,0.0,6586.855789300305,6095.286381892898,0.0,0.0
2025-02-01,19:20,19:30,1.3483,2902.48,0.0,0.0,483.74666666666667,0.0,0.0,6095.286381892898,5557.790085596602,0.0,0.0
2025-02-01,19:30,19:40,1.349,2887.1068,0.0,0.0,481.18446666666665,0.0,0.0,5557.790085596602,5023.140678189195,0.0,0.0
2025-02-01,19:40,19:50,1.3473,2668.5956,0.0,0.0,444.76593333333335,0.0,0.0,5023.140678189195,4528.956307818824,0.0,0.0
2025-02-01,19:50,20:00,1.3482,2508.57,0.0,0.0,418.095,0.0,0.0,4528.956307818824,4064.4063078188237,0.0,0.0
2025-02-01,20:00,20:10,1.3513,2620.4431,0.0,0.0,436.7405166666666,0.0,0.0,4064.4063078188237,3579.139067078083,0.0,0.0
2025-02-01,20:10,20:20,1.34,2716.1871,0.0,0.0,452.69785,0.0,0.0,3579.139067078083,3076.141455966972,0.0,0.0
2025-02-01,20:20,20:30,1.3489,2699.81,0.0,0.0,449.9683333333333,0.0,0.0,3076.141455966972,2576.176641152157,0.0,0.0
2025-02-01,20:30,20:40,1.3952,2730.4002,0.0,0.0,455.06669999999997,0.0,0.0,2576.176641152157,2070.5469744854904,0.0,0.0
2025-02-01,20:40,20:50,1.2226,2724.0742,0.0,0.0,454.01236666666665,0.0,0.0,2070.5469744854904,1566.0887893003053,0.0,0.0
2025-02-01,20:50,21:00,0.9332,2756.43,499.07302769122464,39.668027691224665,0.0,0.0,0.0,1566.0887893003053,1601.7900142224075,465.73494944145085,0.0
2025-02-01,21:00,21:10,0.9068,2984.5246,497.6279106821761,0.20714401550941375,0.0,0.0,0.0,1601.7900142224075,1601.9764438363661,451.24898940659733,0.0
2025-02-01,21:10,21:20,0.9371,3019.6988,498.81956663015706,0.0,4.463566703176298,0.0,0.0,1601.9764438363661,1597.0169252772814,467.4438158891202,0.0
2025-02-01,21:20,21:30,0.9371,2865.34,502.9194719188737,25.36280525220701,0.0,0.0,0.0,1597.0169252772814,1619.8434500042677,471.28583713517656,0.0
2025-02-01,21:30,21:40,0.9871,2874.8157,502.94509716649264,23.809147166492664,0.0,0.0,0.0,1619.8434500042677,1641.271682454111,496.45710541304487,0.0
2025-02-01,21:40,21:50,0.7764,2701.2246,470.1077602741957,19.903660274195715,0.0,0.0,0.0,1641.271682454111,1659.184976700887,364.9916650768855,0.0
2025-02-01,21:50,22:00,0.4209,2352.51,1275.8392513352728,833.3333333333334,0.0,0.0,50.42091800193941,1659.184976700887,2409.184976700887,537.0007408870164,0.0
2025-02-01,22:00,22:10,0.3859,2230.6189,1257.4041208090907,833.3333333333334,0.0,0.0,52.3009708090907,2409.184976700887,3159.184976700887,485.23225022022814,0.0
2025-02-01,22:10,22:20,0.4368,2181.4693,1090.737454142424,727.1592374757573,0.0,0.0,0.0,3159.184976700887,3813.628290429069,476.4341199694108,0.0
2025-02-01,22:20,22:30,0.4198,2154.94,1259.222445370352,833.3333333333334,0.0,0.0,66.73244537035202,3813.628290429069,4563.628290429069,528.6215825664738,0.0
2025-02-01,22:30,22:40,0.4186,2292.3043,1261.091965462604,833.3333333333334,0.0,0.0,45.70791546260409,4563.628290429069,5313.628290429069,527.8930967426461,0.0
2025-02-01,22:40,22:50,0.4241,2503.0105,1251.308402001745,833.3333333333334,0.0,0.0,0.8066520017449648,5313.628290429069,6063.628290429069,530.67989328894,0.0
2025-02-01,22:50,23:00,0.4237,2590.78,1246.9279989237623,815.1313322570957,0.0,0.0,0.0,6063.628290429069,6797.246489460455,528.3233931439981,0.0
2025-02-01,23:00,23:10,0.4248,2438.7897,1246.9279989237623,833.3333333333334,0.0,0.0,7.129715590428987,6797.246489460455,7547.246489460455,529.6950139428143,0.0
2025-02-01,23:10,23:20,0.424,2405.7592,1254.090294641734,833.3333333333334,0.0,0.0,19.797094641734134,7547.246489460455,8297.246489460456,531.7342849280952,0.0
2025-02-01,23:20,23:30,0.422,2459.67,1270.471259455459,833.3333333333334,0.0,0.0,27.19292612212564,8297.246489460456,9047.246489460456,536.1388714902037,0.0
2025-02-01,23:30,23:40,0.424,2323.4202,1269.3966721402433,833.3333333333334,0.0,0.0,48.826638806909955,9047.246489460456,9797.246489460456,538.2241889874631,0.0
2025-02-01,23:40,23:50,0.4271,2728.2609,1312.4541676347844,833.3333333333334,0.0,0.0,24.410684301451056,9797.246489460456,10547.246489460456,560.5491749968164,0.0
2025-02-01,23:50,24:00,0.4276,3484.94,1464.1754707084433,280.8372339328263,0.0,0.0,602.5149034422838,10547.246489460456,10800.0,626.0814312749303,0.0
2025-02-02,00:00,00:10,0.4248,3591.9843,588.7762738731192,0.0,9.887776126880794,0.0,0.0,10800.0,10789.013582081243,250.11216114130104,0.0
2025-02-02,00:10,00:20,0.4245,3490.4069,579.3791841915128,0.0,2.355299141820524,0.0,0.0,10789.013582081243,10786.396583034775,245.94646368929716,0.0
2025-02-02,00:20,00:30,0.4269,3507.56,570.9137640064723,0.0,13.679569326860928,0.0,0.0,10786.396583034775,10771.197061560486,243.72308585436303,0.0
2025-02-02,00:30,00:40,0.4272,3516.6172,583.7760176183107,0.0,2.326849048355939,0.0,0.0,10771.197061560486,10768.61167372898,249.38911472654235,0.0
2025-02-02,00:40,00:50,0.4271,3523.1812,583.8031163172801,0.0,3.3937503493865506,0.0,0.0,10768.61167372898,10764.840840007439,249.34231097911032,0.0
2025-02-02,00:50,01:00,0.4285,3576.44,594.4875701779359,0.0,1.5857631553973306,0.0,0.0,10764.840840007439,10763.078880945886,254.73792382124554,0.0
2025-02-02,01:00,01:10,0.4311,3672.3289,597.110060078437,0.0,14.944756588229666,0.0,0.0,10763.078880945886,10746.473595847854,257.41414689981417,0.0
2025-02-02,01:10,01:20,0.4302,3589.9458,618.9689440715066,20.644644071506605,0.0,0.0,0.0,10746.473595847854,10765.05377551221,266.28043973956215,0.0
2025-02-02,01:20,01:30,0.4279,3433.4,620.7066151390509,38.829138319767175,0.0,0.0,9.644143485950359,10765.05377551221,10800.0,265.60036061799985,0.0
2025-02-02,01:30,01:40,0.4312,3549.9164,613.8173710611513,0.0,0.0,0.0,22.16463772781799,10800.0,10800.0,264.6780504015685,0.0
2025-02-02,01:40,01:50,0.4333,3745.7742,607.0856183158593,0.0,17.21008168414062,0.0,0.0,10800.0,10780.87768701762,263.0501984162618,0.0
2025-02-02,01:50,02:00,0.4311,3771.99,617.1765456490072,0.0,11.48845435099281,0.0,0.0,10780.87768701762,10768.11273773874,266.06480882928696,0.0
2025-02-02,02:00,02:10,0.4293,3594.4447,614.5173657999997,15.443249133332984,0.0,0.0,0.0,10768.11273773874,10782.01166195874,263.81230513793986,0.0
2025-02-02,02:10,02:20,0.4324,3671.1635,633.4172658270913,19.98704226806593,0.0,0.0,1.5696402256920585,10782.01166195874,10800.0,273.8896257436343,0.0
2025-02-02,02:20,02:30,0.4367,3882.83,615.4257316806721,0.0,31.712601652661192,0.0,0.0,10800.0,10764.763775941488,268.7564170249495,0.0
2025-02-02,02:30,02:40,0.4348,3711.2114,617.0838833251138,0.0,1.4513500082194923,0.0,0.0,10764.763775941488,10763.151164821244,268.3080724697595,0.0
2025-02-02,02:40,02:50,0.4335,3797.0551,636.8095430845706,3.9670264179039805,0.0,0.0,0.0,10763.151164821244,10766.721488597357,276.05693692716136,0.0
2025-02-02,02:50,03:00,0.4357,4096.45,619.1457634173908,0.0,63.59590324927581,0.0,0.0,10766.721488597357,10696.05937387594,269.76180912095714,0.0
2025-02-02,03:00,03:10,0.4374,3901.7476,638.3923279833218,0.0,11.898938683344795,0.0,0.0,10696.05937387594,10682.838330894445,279.232804259905,0.0
2025-02-02,03:10,03:20,0.4371,3751.7022,629.6811012959731,4.397401295973168,0.0,0.0,0.0,10682.838330894445,10686.795992060821,275.2336093764699,0.0
2025-02-02,03:20,03:30,0.4356,3892.96,654.7527227582191,5.926056091552482,0.0,0.0,0.0,10686.795992060821,10692.129442543219,285.2102860334802,0.0
2025-02-02,03:30,03:40,0.4353,4003.4218,628.1481747043341,0.0,39.08879196233249,0.0,0.0,10692.129442543219,10648.697451473961,273.43290044879666,0.0
2025-02-02,03:40,03:50,0.436,3951.333,628.0740513114242,0.0,30.48144868857571,0.0,0.0,10648.697451473961,10614.829175153322,273.84028637178096,0.0
2025-02-02,03:50,04:00,0.4378,3825.93,660.1723468530868,22.517346853086792,0.0,0.0,0.0,10614.829175153322,10635.094787321099,289.0234534522814,0.0
2025-02-02,04:00,04:10,0.4401,3819.9275,667.2446826572018,30.59009932386857,0.0,0.0,0.0,10635.094787321099,10662.62587671258,293.6543848374345,0.0
2025-02-02,04:10,04:20,0.4389,3875.44,667.8972041478294,21.990537481162733,0.0,0.0,0.0,10662.62587671258,10682.417360445626,293.1400829004823,0.0
2025-02-02,04:20,04:30,0.4364,3917.79,672.4202347016944,19.455234701694508,0.0,0.0,0.0,10682.417360445626,10699.927071677152,293.44419042381946,0.0
2025-02-02,04:30,04:40,0.4393,3937.5329,672.8886532114027,16.63316987806934,0.0,0.0,0.0,10699.927071677152,10714.896924567414,295.5999853557692,0.0
2025-02-02,04:40,04:50,0.4422,3992.3226,641.6837661837963,0.0,23.703333816203667,0.0,0.0,10714.896924567414,10688.559886993855,283.7525614064747,0.0
2025-02-02,04:50,05:00,0.4395,4086.2,661.4841428744354,0.0,19.549190458897897,0.0,0.0,10688.559886993855,10666.838564261747,290.7222807933144,0.0
2025-02-02,05:00,05:10,0.4333,4146.1246,671.2593104018235,0.0,19.761456264843105,0.0,0.0,10666.838564261747,10644.881390634144,290.85665919711016,0.0
2025-02-02,05:10,05:20,0.4439,4075.3197999999998,648.6004209080384,0.0,30.619545758628192,0.0,0.0,10644.881390634144,10610.859673124556,287.91372684107824,0.0
2025-02-02,05:20,05:30,0.4301,3887.68,675.3584418171473,27.411775150480707,0.0,0.0,0.0,10610.859673124556,10635.53027075999,290.471665825555,0.0
