日期,时段开始,时段结束,电价_元每kWh,实际净负荷_kW,计划购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,富余电量_kWh,期初储电量_kWh,期末储电量_kWh,计划费用_元,紧急费用_元
2025-02-01,12:20,12:30,0.4463,-2750.3450000000003,0.0,458.3908333333334,0.0,0.0,0.0,8246.781474427287,8659.333224427288,0.0,0.0
2025-02-01,12:30,12:40,0.4113,-2705.9015999999997,485.52627942821414,833.3333333333334,0.0,0.0,103.17654609488068,8659.333224427288,9409.333224427288,199.69695872882448,0.0
2025-02-01,12:40,12:50,0.5682,-2553.9263,0.0,425.6543833333333,0.0,0.0,0.0,9409.333224427288,9792.422169427287,0.0,0.0
2025-02-01,12:50,13:00,0.8279,-2481.26,0.0,413.54333333333335,0.0,0.0,0.0,9792.422169427287,10164.611169427288,0.0,0.0
2025-02-01,13:00,13:10,0.8636,-2529.8921,0.0,421.64868333333334,0.0,0.0,0.0,10164.611169427288,10544.094984427287,0.0,0.0
2025-02-01,13:10,13:20,0.8416,-2536.3465999999994,0.0,284.33890619190305,0.0,0.0,138.38552714143015,10544.094984427287,10800.0,0.0,0.0
2025-02-01,13:20,13:30,0.8618,-2461.6075,0.0,0.0,0.0,0.0,410.2679166666667,10800.0,10800.0,0.0,0.0
2025-02-01,13:30,13:40,0.8623,-2354.8543,0.0,0.0,0.0,0.0,392.47571666666664,10800.0,10800.0,0.0,0.0
2025-02-01,13:40,13:50,0.9026,-1942.2428,0.0,0.0,0.0,0.0,323.70713333333333,10800.0,10800.0,0.0,0.0
2025-02-01,13:50,14:00,0.9754,-1401.255,0.0,0.0,0.0,0.0,233.54250000000002,10800.0,10800.0,0.0,0.0
2025-02-01,14:00,14:10,1.0002,-1217.4002,0.0,0.0,0.0,0.0,202.90003333333334,10800.0,10800.0,0.0,0.0
2025-02-01,14:10,14:20,0.9978,-997.6129000000001,0.0,0.0,0.0,0.0,166.26881666666668,10800.0,10800.0,0.0,0.0
2025-02-01,14:20,14:30,1.0271,-699.5299999999997,0.0,0.0,0.0,0.0,116.58833333333328,10800.0,10800.0,0.0,0.0
2025-02-01,14:30,14:40,1.0906,-674.6659000000004,0.0,0.0,0.0,0.0,112.44431666666674,10800.0,10800.0,0.0,0.0
2025-02-01,14:40,14:50,0.9376,-562.6034,0.0,0.0,0.0,0.0,93.76723333333332,10800.0,10800.0,0.0,0.0
2025-02-01,14:50,15:00,0.6694,-214.80999999999995,0.0,0.0,0.0,0.0,35.801666666666655,10800.0,10800.0,0.0,0.0
2025-02-01,15:00,15:10,0.66,170.57489999999962,0.0,0.0,28.429149999999208,7.283063041541027e-13,0.0,10800.0,10768.412055555556,0.0,2.403410803708539e-12
2025-02-01,15:10,15:20,0.7217,587.6044000000002,39.91892586839481,0.0,58.015140798271936,0.0,0.0,10768.412055555556,10703.950788001921,28.809488799220535,0.0
2025-02-01,15:20,15:30,0.7308,948.105,81.33050056346481,0.0,21.55570920172886,55.131290234806315,0.0,10703.950788001921,10680.0,59.436329811780084,201.44973451798228
2025-02-01,15:30,15:40,0.7534,1098.9621000000002,128.15234152070076,0.0,0.0,55.008008479299264,0.0,10680.0,10680.0,96.54997410169595,207.21516794152032
2025-02-01,15:40,15:50,0.7823,1164.8283000000001,206.9041958607043,12.766145860704285,0.0,0.0,0.0,10680.0,10691.489531274634,161.861152421829,0.0
2025-02-01,15:50,16:00,0.8055,1318.9125,262.2147699124278,42.396019912427846,0.0,0.0,0.0,10691.489531274634,10729.64594919582,211.2139971644606,0.0
2025-02-01,16:00,16:10,0.8271,1637.4501,267.05690045015507,0.0,0.0,5.851449549844915,0.0,10729.64594919582,10729.64594919582,220.88276236232323,24.198669613383643
2025-02-01,16:10,16:20,0.8519,1911.5672999999997,326.9305947723898,8.336044772389869,0.0,0.0,0.0,10729.64594919582,10737.14838949097,278.5121736865988,0.0
2025-02-01,16:20,16:30,0.8791,2164.465,382.03738857689234,21.293221910225668,0.0,0.0,0.0,10737.14838949097,10756.312289210175,335.8490682979461,0.0
2025-02-01,16:30,16:40,0.9024,2548.6036,447.322307762106,22.55504109543938,0.0,0.0,0.0,10756.312289210175,10776.611826196071,403.6636505245244,0.0
2025-02-01,16:40,16:50,0.9163,2556.6393,413.3552726630402,0.0,12.751277336960266,0.0,0.0,10776.611826196071,10762.443740266115,378.7574363411437,0.0
2025-02-01,16:50,17:00,0.9264,2322.4424999999997,385.6242460056353,0.0,1.4495039943643862,2.0450308113595383e-13,0.0,10762.443740266115,10760.833180272377,357.24230149962057,9.472582718217382e-13
2025-02-01,17:00,17:10,0.9462,2505.8765000000003,420.2274757453249,2.581392411991544,0.0,0.0,0.0,10760.833180272377,10763.15643344317,397.61923755022644,0.0
2025-02-01,17:10,17:20,0.9742,2638.6848,449.90071429575335,10.119914295753347,0.0,0.0,0.0,10763.15643344317,10772.264356309348,438.2932758669229,0.0
2025-02-01,17:20,17:30,0.9862,2616.82,449.9358768516807,13.799210185014033,0.0,0.0,0.0,10772.264356309348,10784.683645475861,443.72676175112747,0.0
2025-02-01,17:30,17:40,0.976,2671.8343,419.0957202221041,0.0,26.20999644456206,4.760636329592671e-13,0.0,10784.683645475861,10755.561427204126,409.03742293677357,2.3231905288412234e-12
2025-02-01,17:40,17:50,1.0742,2639.3558,0.0,0.0,439.8926333333335,0.0,0.0,10755.561427204126,10266.791834611533,0.0,0.0
2025-02-01,17:50,18:00,1.2313,2570.82,0.0,0.0,428.47000000000065,0.0,0.0,10266.791834611533,9790.714056833755,0.0,0.0
2025-02-01,18:00,18:10,1.2561,2724.8103,0.0,0.0,454.13504999999935,6.252776074688882e-13,0.0,9790.714056833755,9286.119556833755,0.0,3.927056013708352e-12
2025-02-01,18:10,18:20,1.2447,2833.5919,0.0,0.0,472.26531666666654,1.1368683772161603e-13,0.0,9286.119556833755,8761.380316093015,0.0,7.075300345604773e-13
2025-02-01,18:20,18:30,1.2545,2725.01,0.0,0.0,454.16833333333324,1.1368683772161603e-13,0.0,8761.380316093015,8256.748834611533,0.0,7.131006896088365e-13
2025-02-01,18:30,18:40,1.2522,2510.2358,0.0,0.0,418.3726333333331,1.7053025658242404e-13,0.0,8256.748834611533,7791.890353130052,0.0,1.067689936462557e-12
2025-02-01,18:40,18:50,1.2881,2484.4934,0.0,0.0,414.082233333333,2.8421709430404007e-13,0.0,7791.890353130052,7331.798982759682,0.0,1.83050019586517e-12
2025-02-01,18:50,19:00,1.3466,2592.83,0.0,0.0,432.138333333333,3.410605131648481e-13,0.0,7331.798982759682,6851.645279055979,0.0,2.2963604351389224e-12
2025-02-01,19:00,19:10,1.3523,2544.0847000000003,0.0,0.0,424.0141166666669,0.0,0.0,6851.645279055979,6380.518482759682,0.0,0.0
2025-02-01,19:10,19:20,1.3445,2654.4748,0.0,0.0,442.4124666666665,1.7053025658242404e-13,0.0,6380.518482759682,5888.949075352275,0.0,1.1463896498753457e-12
2025-02-01,19:20,19:30,1.3483,2902.48,0.0,0.0,483.7466666666667,0.0,0.0,5888.949075352275,5351.452779055979,0.0,0.0
2025-02-01,19:30,19:40,1.349,2887.1068,0.0,0.0,481.1844666666664,2.2737367544323206e-13,0.0,5351.452779055979,4816.803371648572,0.0,1.5336354408646003e-12
2025-02-01,19:40,19:50,1.3473,2668.5956,0.0,0.0,444.7659333333337,0.0,0.0,4816.803371648572,4322.619001278201,0.0,0.0
2025-02-01,19:50,20:00,1.3482,2508.57,0.0,0.0,418.0950000000002,0.0,0.0,4322.619001278201,3858.0690012782006,0.0,0.0
2025-02-01,20:00,20:10,1.3513,2620.4431,0.0,0.0,436.74051666666674,0.0,0.0,3858.0690012782006,3372.80176053746,0.0,0.0
2025-02-01,20:10,20:20,1.34,2716.1871,0.0,0.0,452.69784999999985,1.7053025658242404e-13,0.0,3372.80176053746,2869.804149426349,0.0,1.1425527191022412e-12
2025-02-01,20:20,20:30,1.3489,2699.81,0.0,0.0,449.9683333333334,0.0,0.0,2869.804149426349,2369.839334611534,0.0,0.0
2025-02-01,20:30,20:40,1.3952,2730.4002,0.0,0.0,455.0667,0.0,0.0,2369.839334611534,1864.2096679448673,0.0,0.0
2025-02-01,20:40,20:50,1.2226,2724.0742,0.0,0.0,454.01236666666665,0.0,0.0,1864.2096679448673,1359.7514827596822,0.0,0.0
2025-02-01,20:50,21:00,0.9332,2756.43,497.87140381372944,38.46640381372947,0.0,0.0,0.0,1359.7514827596822,1394.3712461920386,464.61359403897234,0.0
2025-02-01,21:00,21:10,0.9068,2984.5246,485.0138345330349,0.0,12.406932133631813,0.0,0.0,1394.3712461920386,1380.5857660435588,439.8105451545561,0.0
2025-02-01,21:10,21:20,0.9371,3019.6988,467.3560047945193,0.0,35.9271285388141,0.0,0.0,1380.5857660435588,1340.6667343337654,437.95931209294406,0.0
2025-02-01,21:20,21:30,0.9371,2865.34,473.50598452738666,0.0,4.050682139280025,0.0,0.0,1340.6667343337654,1336.165976401232,443.72245810061406,0.0
2025-02-01,21:30,21:40,0.9871,2874.8157,464.4877358200591,0.0,14.64821417994092,0.0,0.0,1336.165976401232,1319.8901828679643,458.4958440279803,0.0
2025-02-01,21:40,21:50,0.7764,2701.2246,459.04910275937823,8.845002759378247,0.0,0.0,0.0,1319.8901828679643,1327.8506853514048,356.40572338238127,0.0
2025-02-01,21:50,22:00,0.4209,2352.51,1248.5727278276652,833.3333333333334,0.0,0.0,23.15439449433177,1327.8506853514048,2077.8506853514045,525.5242611426643,0.0
2025-02-01,22:00,22:10,0.3859,2230.6189,1247.6139530646403,833.3333333333334,0.0,0.0,42.5108030646403,2077.8506853514045,2827.8506853514045,481.45422448764475,0.0
2025-02-01,22:10,22:20,0.4368,2181.4693,1080.9472863979736,717.3690697313069,0.0,0.0,0.0,2827.8506853514045,3473.482848109581,472.1577746986349,0.0
2025-02-01,22:20,22:30,0.4198,2154.94,1250.672530533005,833.3333333333334,0.0,0.0,58.18253053300509,3473.482848109581,4223.482848109581,525.0323283177555,0.0
2025-02-01,22:30,22:40,0.4186,2292.3043,1253.8641298372183,833.3333333333334,0.0,0.0,38.48007983721834,4223.482848109581,4973.482848109581,524.8675247498596,0.0
2025-02-01,22:40,22:50,0.4241,2503.0105,1247.1983346210054,830.0299179543388,0.0,0.0,0.0,4973.482848109581,5720.509774268486,528.9368137127684,0.0
2025-02-01,22:50,23:00,0.4237,2590.78,1245.7209260456757,813.9242593790091,0.0,0.0,0.0,5720.509774268486,6453.041607709594,527.8119563655529,0.0
2025-02-01,23:00,23:10,0.4248,2438.7897,1246.246066061236,833.3333333333334,0.0,0.0,6.447782727902677,6453.041607709594,7203.041607709594,529.405328862813,0.0
2025-02-01,23:10,23:20,0.424,2405.7592,1252.5562228284477,833.3333333333334,0.0,0.0,18.263022828447788,7203.041607709594,7953.041607709594,531.0838384792618,0.0
2025-02-01,23:20,23:30,0.422,2459.67,1262.2365137730062,833.3333333333334,0.0,0.0,18.9581804396729,7953.041607709594,8703.041607709594,532.6638088122086,0.0
2025-02-01,23:30,23:40,0.424,2323.4202,1263.4296224544255,833.3333333333334,0.0,0.0,42.8595891210922,8703.041607709594,9453.041607709594,535.6941599206764,0.0
2025-02-01,23:40,23:50,0.4271,2728.2609,1301.0909858876007,833.3333333333334,0.0,0.0,13.04750255426734,9453.041607709594,10203.041607709594,555.6959600725943,0.0
2025-02-01,23:50,24:00,0.4276,3484.94,1426.390912172413,663.2871025448952,0.0,0.0,182.2804762941845,10203.041607709594,10800.0,609.9247540449238,0.0
2025-02-02,00:00,00:10,0.4248,3591.9843,571.3794425083938,0.0,27.284607491605495,6.572520305780927e-13,0.0,10800.0,10769.683769453772,242.7219871775657,1.3960033129478688e-12
2025-02-02,00:10,00:20,0.4245,3490.4069,565.7831928507001,0.0,15.951290482633885,0.0,0.0,10769.683769453772,10751.960113361956,240.17496536512218,0.0
2025-02-02,00:20,00:30,0.4269,3507.56,556.4941478873627,0.0,28.09918544597076,0.0,0.0,10751.960113361956,10720.738796199767,237.56735173311515,0.0
2025-02-02,00:30,00:40,0.4272,3516.6172,565.8585042546151,0.0,20.244362412050943,5.435651928564766e-13,0.0,10720.738796199767,10698.245060186377,241.7347530175716,1.161055251941434e-12
2025-02-02,00:40,00:50,0.4271,3523.1812,568.4676142747294,0.0,18.72925239193719,8.881784197001252e-14,0.0,10698.245060186377,10677.43477975089,242.7925180567369,1.8967050152696173e-13
2025-02-02,00:50,01:00,0.4285,3576.44,575.5116514940322,0.0,20.561681839301674,0.0,0.0,10677.43477975089,10654.588466596111,246.6067426651928,0.0
2025-02-02,01:00,01:10,0.4311,3672.3289,581.1079011517259,0.0,30.946915514940155,6.146194664324867e-13,0.0,10654.588466596111,10620.203004912844,250.515616186509,1.324812259895225e-12
2025-02-02,01:10,01:20,0.4302,3589.9458,596.2137842092499,0.0,2.1105157907502874,0.0,0.0,10620.203004912844,10617.857987367566,256.4911699668193,0.0
2025-02-02,01:20,01:30,0.4279,3433.4,601.6186803312979,29.385346997964575,0.0,0.0,0.0,10617.857987367566,10644.304799665735,257.4326333137624,0.0
2025-02-02,01:30,01:40,0.4312,3549.9164,582.875061275196,0.0,8.77767205813725,9.059419880941277e-14,0.0,10644.304799665735,10634.55183071225,251.33572642186454,1.9532109263309395e-13
2025-02-02,01:40,01:50,0.4333,3745.7742,581.0791844013617,0.0,43.2165155986384,0.0,0.0,10634.55183071225,10586.533480047096,251.78161060111,0.0
2025-02-02,01:50,02:00,0.4311,3771.99,582.9037780255601,0.0,23.88013204238596,21.881089932053918,0.0,10586.533480047096,10560.0,251.28981870681895,47.16468934854222
2025-02-02,02:00,02:10,0.4293,3594.4447,612.9334487297974,13.85933206313075,0.0,0.0,0.0,10560.0,10572.473398856817,263.132329539702,0.0
2025-02-02,02:10,02:20,0.4324,3671.1635,617.0838833251138,5.223299991780436,0.0,0.0,0.0,10572.473398856817,10577.174368849419,266.8270711497792,0.0
2025-02-02,02:20,02:30,0.4367,3882.83,614.0629279195261,0.0,15.456931964477008,17.618473449330168,0.0,10577.174368849419,10560.0,268.16128062245707,38.46993677661242
2025-02-02,02:30,02:40,0.4348,3711.2114,616.8352799530321,0.0,0.0,1.6999533803011673,0.0,10560.0,10560.0,268.1999797235784,3.6956986487747376
2025-02-02,02:40,02:50,0.4335,3797.0551,615.9998097317373,0.0,0.0,16.84270693492931,0.0,10560.0,10560.0,267.0359175187081,36.50656728145928
2025-02-02,02:50,03:00,0.4357,4096.45,615.63372246729,0.0,0.0,67.10794419937656,0.0,10560.0,10560.0,268.23161287899825,146.1946564383418
2025-02-02,03:00,03:10,0.4374,3901.7476,614.7408318049183,0.0,0.0,35.55043486174827,0.0,10560.0,10560.0,268.8876398314713,77.74880104264348
2025-02-02,03:10,03:20,0.4371,3751.7022,629.2549361565713,3.971236156571308,0.0,0.0,0.0,10560.0,10563.574112540915,275.0473325940373,0.0
2025-02-02,03:20,03:30,0.4356,3892.96,648.2988001355125,0.0,0.0,0.5278665311541317,0.0,10563.574112540915,10563.574112540915,282.3989573390292,1.1496933048536988
2025-02-02,03:30,03:40,0.4353,4003.4218,615.6409740355023,0.0,0.0,51.595992631164336,0.0,10563.574112540915,10563.574112540915,267.98851599765413,112.29867796172917
2025-02-02,03:40,03:50,0.436,3951.333,615.6409740355023,0.0,0.0,42.91452596449767,0.0,10563.574112540915,10563.574112540915,268.419464679479,93.55366660260493
2025-02-02,03:50,04:00,0.4378,3825.93,659.5766245878033,21.921624587803308,0.0,0.0,0.0,10563.574112540915,10583.303574669939,288.7626462445403,0.0
2025-02-02,04:00,04:10,0.4401,3819.9275,666.4826430955395,29.828059762206294,0.0,0.0,0.0,10583.303574669939,10610.148828455924,293.31901122634696,0.0
2025-02-02,04:10,04:20,0.4389,3875.44,653.3198725690161,7.413205902349432,0.0,0.0,0.0,10610.148828455924,10616.820713768038,286.74209207054116,0.0
