date,issue_hour,slot,old,new,increase,cancel,forecast_price,actual_price,increase_cost,refund,penalty,adjustment_net
2025-02-01,6,104,517.9461985107735,441.08172963751235,0.0,76.8644688732611,1.0386132322810286,0.775,0.0,59.56996337677736,29.78498168838868,-29.78498168838868
2025-02-01,6,105,525.4985490190469,451.7819079235631,0.0,73.7166410954838,0.9956276797165708,0.7557,0.0,55.70766567585711,27.853832837928554,-27.853832837928554
2025-02-01,6,106,532.84554581838,273.3310830996619,0.0,259.51446271871805,1.073384959467802,0.8692,0.0,225.5699709951097,112.78498549755486,-112.78498549755486
2025-02-01,6,111,47.606646999190545,0.0,0.0,47.606646999190545,1.207113957671773,1.1265,0.0,53.62888784458815,26.814443922294075,-26.814443922294075
2025-02-01,6,125,518.7846417394642,508.8357411006243,0.0,9.94890063883986,0.9087571110462148,0.724,0.0,7.2030040625200575,3.6015020312600288,-3.6015020312600288
2025-02-01,6,126,504.7254485812744,494.77654794243455,0.0,9.94890063883986,0.8618285445012022,0.7481,0.0,7.442772567916099,3.7213862839580494,-3.7213862839580494
2025-02-01,6,127,487.0676188427588,477.11871820391895,0.0,9.94890063883986,0.9003571200636169,0.8129,0.0,8.087461329312921,4.043730664656461,-4.043730664656461
2025-02-01,6,128,493.2175985756262,483.26869793678634,0.0,9.94890063883986,0.9033714092771256,0.8144,0.0,8.102384680271182,4.051192340135591,-4.051192340135591
2025-02-01,6,129,505.3331661580903,495.38426551925045,0.0,9.94890063883986,0.9735571265248679,0.8497,0.0,8.45358087282223,4.226790436411115,-4.226790436411115
2025-02-01,6,130,478.7607168076177,468.81181616877785,0.0,9.94890063883986,0.7603428433178848,0.6531,0.0,6.4976270072263125,3.2488135036131562,-3.2488135036131562
2025-02-01,6,131,434.9510085425713,425.0021079037314,0.0,9.94890063883986,0.3828714168688421,0.3205,0.0,3.188622654748175,1.5943113273740874,-1.5943113273740874
2025-02-01,6,132,433.99223377954644,424.0433331407066,0.0,9.94890063883986,0.350671418665403,0.2542,0.0,2.529010542393092,1.264505271196546,-1.264505271196546
2025-02-01,6,133,433.99223377954644,424.0433331407066,0.0,9.94890063883986,0.4001999916147304,0.273,0.0,2.7160498744032817,1.3580249372016409,-1.3580249372016409
2025-02-01,6,134,437.05081124791127,427.1019106090714,0.0,9.94890063883986,0.37454285004487975,0.2774,0.0,2.759825037214177,1.3799125186070884,-1.3799125186070884
2025-02-01,6,135,439.39306019058375,429.4441595517439,0.0,9.94890063883986,0.38522856542026324,0.3501,0.0,3.483110113657835,1.7415550568289175,-1.7415550568289175
2025-02-01,6,136,433.5766153359115,423.62771469707167,0.0,9.94890063883986,0.39595713777121977,0.378,0.0,3.760684441481467,1.8803422207407334,-1.8803422207407334
2025-02-01,6,137,433.3062796386684,423.35737899982854,0.0,9.94890063883986,0.3886285671234304,0.3465,0.0,3.447294071358011,1.7236470356790055,-1.7236470356790055
2025-02-01,6,138,433.3062796386684,423.35737899982854,0.0,9.94890063883986,0.3944285677843483,0.3534,0.0,3.5159414857660063,1.7579707428830031,-1.7579707428830031
2025-02-01,6,139,438.9345035433539,428.98560290451405,0.0,9.94890063883986,0.4072142826295175,0.3497,0.0,3.4791305534022987,1.7395652767011494,-1.7395652767011494
2025-02-01,6,140,448.6147944879122,438.66589384907235,0.0,9.94890063883986,0.4129285688173715,0.3245,0.0,3.2284182573035345,1.6142091286517672,-1.6142091286517672
2025-02-01,6,141,449.80790316933167,439.8590025304918,0.0,9.94890063883986,0.4065285692182383,0.3293,0.0,3.2761729803699655,1.6380864901849828,-1.6380864901849828
2025-02-01,6,142,487.4692666025067,477.52036596366685,0.0,9.94890063883986,0.4102571409861363,0.3592,0.0,3.573645109471278,1.786822554735639,-1.786822554735639
2025-02-01,6,143,612.7691928873192,602.8202922484793,0.0,9.94890063883986,0.4252285698447986,0.4038,0.0,4.017366077963535,2.0086830389817676,-2.0086830389817676
2025-02-01,18,129,495.38426551925045,427.3550909256163,0.0,68.02917459363414,0.9677093943890142,0.8497,0.0,57.80438965221093,28.902194826105465,-28.902194826105465
2025-02-02,6,37,902.1308840422108,871.5005424705458,0.0,30.630341571664985,0.971303153747986,1.0385,0.0,31.809609722174088,15.904804861087044,-15.904804861087044
2025-02-02,6,38,891.550545894329,860.6692543226641,0.0,30.881291571664974,0.9665289281461827,1.0714,0.0,33.08621578988185,16.543107894940924,-16.543107894940924
2025-02-02,6,39,881.2849062644331,850.1526646927679,0.0,31.13224157166519,0.9550591218722837,1.0749,0.0,33.464046465382914,16.732023232691457,-16.732023232691457
2025-02-02,6,40,872.3842276669069,841.0010360952418,0.0,31.383191571665066,0.9584006410547999,1.0446,0.0,32.78288191576133,16.391440957880665,-16.391440957880665
2025-02-02,6,41,841.241618048348,809.607476476683,0.0,31.63414157166494,0.9739527522506568,0.9869,0.0,31.21973431707613,15.609867158538066,-15.609867158538066
2025-02-02,6,42,815.0836444823796,785.710850132937,0.0,29.37279434944253,0.9666653981161916,0.9164,0.0,26.917228741829135,13.458614370914567,-13.458614370914567
2025-02-02,6,43,768.2250859598984,741.1136388326778,0.0,27.111447127220572,0.936440190172645,0.9117,0.0,24.717506345886996,12.358753172943498,-12.358753172943498
2025-02-02,6,44,721.2414737904461,696.3913738854477,0.0,24.850099904998388,0.8761169634497221,0.9168,0.0,22.78257159290252,11.39128579645126,-11.39128579645126
2025-02-02,6,45,1486.7734322264278,1426.6792578502377,0.0,60.09417437619004,0.8208030592617227,0.8379,0.0,50.35290870980963,25.176454354904816,-25.176454354904816
2025-02-02,6,46,735.9609935430276,225.31442053590592,0.0,510.6465730071217,1.019388213064537,1.0094,0.0,515.4466507933887,257.72332539669435,-257.72332539669435
2025-02-02,6,47,65.23728833262794,47.17123009429611,0.0,18.066058238331834,1.3267307784441584,1.3473,0.0,24.340400264504478,12.170200132252239,-12.170200132252239
2025-02-02,6,48,8.881598821439752,0.0,0.0,8.881598821439752,1.3192010157136453,1.3998,0.0,12.432462030251365,6.2162310151256825,-6.2162310151256825
2025-02-02,6,57,256.8001515564087,0.0,0.0,256.8001515564087,1.0828950545697362,1.1141,0.0,286.101048848995,143.0505244244975,-143.0505244244975
2025-02-02,6,64,234.1658119319404,121.39620647138668,0.0,112.76960546055372,1.0139043498397424,0.9148,0.0,103.16163507531454,51.58081753765727,-51.58081753765727
2025-02-02,6,65,1031.444713522534,916.7963219508689,0.0,114.648391571665,0.6380278063602222,0.6806,0.0,78.0296953036752,39.0148476518376,-39.0148476518376
2025-02-02,6,66,1025.6522166352067,905.1901583968752,0.0,120.46205823833157,0.5944905190189954,0.6578,0.0,79.2399419091745,39.61997095458725,-39.61997095458725
2025-02-02,6,67,1021.0408146035061,894.765089698508,0.0,126.27572490499813,0.6356644692074993,0.6943,0.0,87.6732358015402,43.8366179007701,-43.8366179007701
2025-02-02,6,68,1006.0116813079868,873.922289736322,0.0,132.0893915716648,0.6074215534491979,0.6727,0.0,88.85653371025892,44.42826685512946,-44.42826685512946
2025-02-02,6,69,985.0597396637613,847.1566814254295,0.0,137.90305823833182,0.6035621678569368,0.6265,0.0,86.39626598631487,43.19813299315744,-43.19813299315744
2025-02-02,6,70,927.8957736634857,784.1790487584874,0.0,143.71672490499827,0.5906866477330008,0.577,0.0,82.924550270184,41.462275135092,-41.462275135092
2025-02-02,6,71,897.5571706182031,748.0267790465382,0.0,149.53039157166495,0.5668095626189327,0.5556,0.0,83.07908555721704,41.53954277860852,-41.53954277860852
2025-02-02,6,72,934.7944869761859,767.676643812358,0.0,167.11784316382796,0.5789454384836035,0.5901,0.0,98.61623925097487,49.308119625487436,-49.308119625487436
2025-02-02,6,73,944.6098396598264,792.2735131626649,0.0,152.3363264971615,0.6042373358409864,0.6344,0.0,96.64216552979926,48.32108276489963,-48.32108276489963
2025-02-02,6,74,948.8193072193739,811.264497388879,0.0,137.55480983049483,0.5865997125553005,0.6108,0.0,84.01847784446625,42.00923892223312,-42.00923892223312
2025-02-02,6,75,957.7687153964652,834.9954222326372,0.0,122.77329316382793,0.5250755714911752,0.519,0.0,63.7193391520267,31.85966957601335,-31.85966957601335
2025-02-02,6,76,973.7421834513598,865.7504069541982,0.0,107.9917764971616,0.681807893142285,0.6941,0.0,74.95709206667986,37.47854603333993,-37.47854603333993
2025-02-02,6,77,166.46421850868862,73.2539586781939,0.0,93.21025983049472,0.9592967819228421,1.0283,0.0,95.84811018369773,47.924055091848864,-47.924055091848864
2025-02-02,6,78,180.86118097591904,81.65407670097994,0.0,99.2071042749391,0.9812137547889982,1.0587,0.0,105.03056129587802,52.51528064793901,-52.51528064793901
2025-02-02,6,79,203.39056961774816,98.18662089836454,0.0,105.20394871938362,0.946587457985377,0.9965,0.0,104.83573489886578,52.41786744943289,-52.41786744943289
2025-02-02,6,80,224.889433506637,113.688640342809,0.0,111.20079316382801,0.9588322405566854,1.0091,0.0,112.21272038161885,56.106360190809426,-56.106360190809426
2025-02-02,6,81,246.90748804918329,129.7098504409109,0.0,117.19763760827237,0.9371767275395392,1.0445,0.0,122.41293248184049,61.20646624092024,-61.20646624092024
2025-02-02,6,82,227.7543198419405,0.0,0.0,227.7543198419405,1.0303495357407395,1.052,0.0,239.5975444737214,119.7987722368607,-119.7987722368607
2025-02-02,6,89,1278.3630057050532,1271.0052458745586,0.0,7.357759830494615,0.779211916833713,0.8205,0.0,6.037041940920831,3.0185209704604157,-3.0185209704604157
2025-02-02,6,90,1329.4135222260938,1314.1027373955994,0.0,15.310784830494413,0.7504265662144581,0.7696,0.0,11.7831800055485,5.89159000277425,-5.89159000277425
2025-02-02,6,91,1382.0786334888219,1358.8148236583272,0.0,23.263809830494665,0.8049983026228986,0.8245,0.0,19.18101120524285,9.590505602621425,-9.590505602621425
2025-02-02,6,92,1445.877778864096,962.8039014075796,0.0,483.07387745651636,0.8077557060584462,0.8914,0.0,430.61205436473864,215.30602718236932,-215.30602718236932
2025-02-02,6,93,659.6233831741066,620.4535233436121,0.0,39.16985983049449,0.8516702123475896,0.8933,0.0,34.990435786580726,17.495217893290363,-17.495217893290363
2025-02-02,6,94,713.8328926239716,666.7100077934768,0.0,47.12288483049474,0.8870846847744612,0.9024,0.0,42.52369127103845,21.261845635519226,-21.261845635519226
2025-02-02,6,95,755.7700281961033,700.6941183656087,0.0,55.07590983049465,0.8947562713946816,0.9311,0.0,51.28117964317357,25.640589821586786,-25.640589821586786
2025-02-02,6,96,803.2513325499085,746.300175497191,0.0,56.95115705271746,0.9125706908943811,0.9295,0.0,52.93610048050088,26.46805024025044,-26.46805024025044
2025-02-02,6,97,852.665118705197,793.8387144302584,0.0,58.82640427493857,0.932885089855575,0.9789,0.0,57.58516714473736,28.79258357236868,-28.79258357236868
2025-02-02,6,98,898.6408505957825,837.9391990986211,0.0,60.70165149716138,0.9484423285741557,1.0591,0.0,64.28911910064362,32.14455955032181,-32.14455955032181
2025-02-02,6,99,952.1271220598857,889.5502233405017,0.0,62.57689871938396,0.9643566954333966,1.0582,0.0,66.21887422485212,33.10943711242606,-33.10943711242606
2025-02-02,6,100,996.440765705317,931.9886197637115,0.0,64.45214594160541,0.9831996212639756,1.0373,0.0,66.85621098522729,33.428105492613646,-33.428105492613646
2025-02-02,6,101,1023.8528232961941,957.5254301323662,0.0,66.32739316382788,1.0015568222640197,1.0422,0.0,69.12640915534142,34.56320457767071,-34.56320457767071
2025-02-02,6,102,1035.2728177406386,969.5837551323662,0.0,65.68906260827248,1.0148711571952087,1.0598,0.0,69.61726855224718,34.80863427612359,-34.80863427612359
2025-02-02,6,103,1046.692812185083,981.6420801323661,0.0,65.05073205271697,1.0337283417135608,1.0817,0.0,70.36537686142395,35.18268843071198,-35.18268843071198
2025-02-02,6,104,1082.0301244056086,1017.6177229084473,0.0,64.41240149716134,1.034285519836156,1.0782,0.0,69.44945129423937,34.72472564711968,-34.72472564711968
2025-02-02,6,105,1094.0062019855393,1030.2321310439331,0.0,63.77407094160617,0.9981284068305737,1.0433,0.0,66.5354882133777,33.26774410668885,-33.26774410668885
2025-02-02,6,106,983.2527245643695,920.1169841783193,0.0,63.1357403860502,1.072899860670803,1.143,0.0,72.16415126125538,36.08207563062769,-36.08207563062769
2025-02-02,6,107,777.1553518835211,714.6579420530264,0.0,62.49740983049469,1.2255713106318098,1.3075,0.0,81.71536335337181,40.85768167668591,-40.85768167668591
2025-02-02,6,108,714.1144415434351,703.4182923343577,0.0,10.696149209077362,1.2652570430234107,1.2913,0.0,13.811937473681596,6.905968736840798,-6.905968736840798
2025-02-02,6,109,718.6887311218484,707.992581912771,0.0,10.696149209077362,1.255571344063999,1.2583,0.0,13.458964549782044,6.729482274891022,-6.729482274891022
2025-02-02,6,110,715.8483698658744,705.152220656797,0.0,10.696149209077362,1.2381713570374335,1.2799,0.0,13.690001372698116,6.845000686349058,-6.845000686349058
2025-02-02,6,111,716.1118843606486,705.4157351515711,0.0,10.696149209077475,1.205228510876352,1.2635,0.0,13.514584525669392,6.757292262834696,-6.757292262834696
2025-02-02,6,124,719.8946901675902,580.8447504495833,0.0,139.04993971800684,1.2722285644917792,1.16,0.0,161.29793007288794,80.64896503644397,-80.64896503644397
2025-02-02,6,125,721.0253481159572,710.3291989068798,0.0,10.696149209077362,0.8957142798424179,0.9655,0.0,10.327132061364193,5.163566030682096,-5.163566030682096
2025-02-02,6,126,721.0253481159572,710.3291989068798,0.0,10.696149209077362,0.8581714236009996,0.9396,0.0,10.05010179684909,5.025050898424545,-5.025050898424545
2025-02-02,6,127,720.0071416655438,709.3109924564665,0.0,10.696149209077362,0.8988285672211942,0.9423,0.0,10.078981399713598,5.039490699856799,-5.039490699856799
2025-02-02,6,128,719.8327157535192,709.1365665444418,0.0,10.696149209077362,0.9020714250099607,0.9317,0.0,9.965602218097377,4.982801109048689,-4.982801109048689
2025-02-02,6,129,727.9136451005021,717.2174958914247,0.0,10.696149209077362,0.9737714255567111,0.9705,0.0,10.38061280740958,5.19030640370479,-5.19030640370479
2025-02-02,6,130,657.8985536371757,647.2024044280985,0.0,10.696149209077248,0.7620999974480968,0.76,0.0,8.129073398898708,4.064536699449354,-4.064536699449354
2025-02-02,6,131,537.8888493484959,527.1927001394187,0.0,10.696149209077248,0.3845857121255748,0.4122,0.0,4.408952703981642,2.204476351990821,-2.204476351990821
2025-02-02,6,132,531.6484199291896,520.9522707201123,0.0,10.696149209077248,0.34977142674290995,0.3735,0.0,3.995011729590352,1.997505864795176,-1.997505864795176
2025-02-02,6,133,547.7101362672618,537.0139870581845,0.0,10.696149209077248,0.39342856988076386,0.4258,0.0,4.554420333225092,2.277210166612546,-2.277210166612546
2025-02-02,6,134,557.3724624411446,546.6763132320674,0.0,10.696149209077248,0.3670857129755235,0.4236,0.0,4.530888804965122,2.265444402482561,-2.265444402482561
2025-02-02,6,135,561.5541717335251,550.8580225244478,0.0,10.696149209077248,0.3915142846052331,0.4363,0.0,4.666729899920403,2.3333649499602016,-2.3333649499602016
2025-02-02,6,136,560.9825309463783,550.2863817373011,0.0,10.696149209077248,0.40762857048977874,0.4193,0.0,4.48489536336609,2.242447681683045,-2.242447681683045
2025-02-02,6,137,560.6988728556086,550.0027236465313,0.0,10.696149209077248,0.3950714277767576,0.3873,0.0,4.142618588675618,2.071309294337809,-2.071309294337809
2025-02-02,6,138,562.5900242697102,551.8938750606329,0.0,10.696149209077248,0.4027428564701827,0.4093,0.0,4.377933871275317,2.1889669356376587,-2.1889669356376587
2025-02-02,6,139,562.7837644949501,552.0876152858729,0.0,10.696149209077248,0.40865714228773625,0.4166,0.0,4.4560157605015815,2.2280078802507908,-2.2280078802507908
2025-02-02,6,140,566.5513778869753,555.855228677898,0.0,10.696149209077248,0.40225714237515064,0.4029,0.0,4.309478516337223,2.1547392581686116,-2.1547392581686116
2025-02-02,6,141,562.7837644949501,552.0876152858729,0.0,10.696149209077248,0.4004571424491452,0.4308,0.0,4.607901079270478,2.303950539635239,-2.303950539635239
2025-02-02,6,142,576.4491492449338,565.7530000358565,0.0,10.696149209077248,0.40959999965463734,0.4514,0.0,4.82824175297747,2.414120876488735,-2.414120876488735
2025-02-02,6,143,584.879101240101,574.1829520310238,0.0,10.696149209077248,0.42321428542194267,0.4406,0.0,4.712723341519435,2.3563616707597177,-2.3563616707597177
2025-02-02,12,75,834.9954222326372,830.5535752782426,0.0,4.4418469543945776,0.5409144696879158,0.519,0.0,2.305318569330786,1.152659284665393,-1.152659284665393
2025-02-02,12,76,865.7504069541982,707.6056102668222,0.0,158.14479668737602,0.6952152310082288,0.6941,0.0,109.7683033807077,54.88415169035385,-54.88415169035385
2025-02-02,12,77,73.2539586781939,53.967806168243776,0.0,19.28615250995012,0.9706458484057975,1.0283,0.0,19.831950625981708,9.915975312990854,-9.915975312990854
2025-02-02,12,78,81.65407670097994,67.46962696880765,0.0,14.184449732172297,0.9908205321613884,1.0587,0.0,15.017076931450811,7.5085384657254055,-7.5085384657254055
2025-02-02,12,79,98.18662089836454,89.10387394396992,0.0,9.082746954394622,0.9547194194661981,0.9965,0.0,9.050957340054241,4.525478670027121,-4.525478670027121
2025-02-02,12,80,113.688640342809,109.7075961661922,0.0,3.981044176616791,0.9657157973377148,1.0091,0.0,4.017271678624004,2.008635839312002,-2.008635839312002
2025-02-02,12,89,1271.0052458745586,1264.1817433646083,0.0,6.823502509950231,0.7807478459606549,0.8205,0.0,5.598683809414164,2.799341904707082,-2.799341904707082
2025-02-02,12,90,1314.1027373955994,1310.821062663427,0.0,3.281674732172405,0.7517267021511417,0.7696,0.0,2.5255768738798827,1.2627884369399414,-1.2627884369399414
2025-02-02,12,91,1358.8148236583272,1110.821005996098,0.0,247.99381766222928,0.8060988439331747,0.8245,0.0,204.47090266250805,102.23545133125403,-102.23545133125403
2025-02-02,12,92,962.8039014075796,585.1295915236511,0.0,377.67430988392846,0.8086872941650821,0.8914,0.0,336.6588798305338,168.3294399152669,-168.3294399152669
2025-02-02,12,93,620.4535233436121,627.7973319447732,7.343808601161072,0.0,0.8524587846549823,0.8933,9.840336335125778,0.0,0.0,9.840336335125778
2025-02-02,12,94,666.7100077934768,677.5956441724155,10.88563637893867,0.0,0.8877521968214239,0.9024,14.734797402531383,0.0,0.0,14.734797402531385
2025-02-02,12,95,700.6941183656087,715.1215825223253,14.42746415671661,0.0,0.8953213081435799,0.9311,20.150117814478257,0.0,0.0,20.150117814478254
2025-02-02,12,96,746.300175497191,759.9515729872413,13.651397490050272,0.0,0.9130489841762152,0.9295,19.03346095050259,0.0,0.0,19.03346095050259
2025-02-02,12,97,793.8387144302584,806.7140452536414,12.875330823383024,0.0,0.9332899563777854,0.9789,18.905492014514465,0.0,0.0,18.90549201451446
2025-02-02,12,98,837.9391990986211,850.0384632553378,12.099264156716686,0.0,0.9487850406862268,1.0591,19.22149600256796,0.0,0.0,19.22149600256796
2025-02-02,12,99,889.5502233405017,900.8734208305517,11.323197490050006,0.0,0.9646467949731636,1.0582,17.973311375956374,0.0,0.0,17.973311375956374
2025-02-02,12,100,931.9886197637115,942.5357505870946,10.5471308233831,0.0,0.9834451852227875,1.0373,16.410808204642937,0.0,0.0,16.410808204642937
2025-02-02,12,101,957.5254301323662,967.2964942890827,9.771064156716534,0.0,1.0017646876674455,1.0422,15.275104596194957,0.0,0.0,15.275104596194957
2025-02-02,12,102,969.5837551323662,977.3457137335272,7.761958601161041,0.0,1.0150471114604458,1.0598,12.339185588265707,0.0,0.0,12.339185588265707
2025-02-02,12,103,981.6420801323661,987.3949331779717,5.752853045605548,0.0,1.0338772837835006,1.0817,9.334291709147282,0.0,0.0,9.334291709147282
2025-02-02,12,104,1017.6177229084473,1019.2894638323792,1.6717409239319068,0.0,1.0344115965764273,1.0782,2.7037065962750733,0.0,0.0,2.703706596275073
2025-02-02,12,105,1030.2321310439331,1031.9667729784276,1.734641934494448,0.0,0.9982351284871472,1.0433,2.714627895387086,0.0,0.0,2.714627895387086
2025-02-03,6,36,250.76914080261338,61.225908158334846,0.0,189.54323264427853,1.0343294268737229,1.0734,0.0,203.45570592036856,101.72785296018428,-101.72785296018428
2025-02-03,6,37,899.9443225974306,867.953931619819,0.0,31.990390977611696,0.9981327963164386,1.0585,0.0,33.86182884980198,16.93091442490099,-16.93091442490099
2025-02-03,6,38,901.321691085951,868.5508084416725,0.0,32.77088264427846,0.986295380767285,1.0968,0.0,35.94310408424462,17.97155204212231,-17.97155204212231
2025-02-03,6,39,899.2553938638981,865.704019552953,0.0,33.55137431094511,0.9786092775371091,1.0751,0.0,36.071082521697086,18.035541260848543,-18.035541260848543
2025-02-03,6,40,884.4620617477323,850.1301957701206,0.0,34.33186597761164,0.9792600907843281,1.0347,0.0,35.52318172703477,17.761590863517384,-17.761590863517384
2025-02-03,6,41,854.609844819653,819.4974871753744,0.0,35.11235764427852,0.9773685923571296,1.0049,0.0,35.28440819673548,17.64220409836774,-17.64220409836774
2025-02-03,6,42,821.7824938673872,779.1198528897756,0.0,42.662640977611545,0.9510754234325464,0.9738,0.0,41.54487978399812,20.77243989199906,-20.77243989199906
2025-02-03,6,43,777.5119843204833,727.2990600095382,0.0,50.21292431094514,0.9247259516152941,0.9724,0.0,48.82704759996306,24.41352379998153,-24.41352379998153
2025-02-03,6,44,703.6178299782101,645.8546223339317,0.0,57.763207644278395,0.8822124024876029,0.9529,0.0,55.04256056423288,27.52128028211644,-27.52128028211644
2025-02-03,6,45,1460.5100490112545,561.8632247003094,0.0,898.6468243109451,0.8248161025508388,0.8663,0.0,778.4977439005718,389.2488719502859,-389.2488719502859
2025-02-03,6,46,698.2791156267007,538.5137033612956,0.0,159.76541226540508,1.0125783878868113,1.004,0.0,160.4044739144667,80.20223695723335,-80.20223695723335
2025-02-03,6,47,37.48288000942944,0.0,0.0,37.48288000942944,1.317214449777643,1.2922,0.0,48.43537754818472,24.21768877409236,-24.21768877409236
2025-02-03,6,57,330.2366980999557,0.0,0.0,330.2366980999557,1.0785522234110727,1.1843,0.0,391.0993215597775,195.54966077988874,-195.54966077988874
2025-02-03,6,64,275.95442395822994,134.90468575839608,0.0,141.04973819983385,0.9782176408788829,0.9384,0.0,132.3610743267241,66.18053716336205,-66.18053716336205
2025-02-03,6,65,1092.7278174369535,937.117259792675,0.0,155.61055764427851,0.6276259591644301,0.6622,0.0,103.04531127204123,51.522655636020616,-51.522655636020616
2025-02-03,6,66,1089.6682777548233,935.328467332767,0.0,154.3398104220563,0.5862945295347027,0.6804,0.0,105.01280701116711,52.506403505583556,-52.506403505583556
2025-02-03,6,67,1086.3290489727756,933.2599857729417,0.0,153.06906319983386,0.6264085889521597,0.7161,0.0,109.61275615740102,54.80637807870051,-54.80637807870051
2025-02-03,6,68,1080.8489208402664,929.0506048626544,0.0,151.798315977612,0.6007963047999598,0.6605,0.0,100.26278770321272,50.13139385160636,-50.13139385160636
2025-02-03,6,69,1078.3286701790516,927.801101423662,0.0,150.52756875538967,0.589185906489617,0.6707,0.0,100.95884036423985,50.479420182119924,-50.479420182119924
2025-02-03,6,70,1038.0817705509535,888.8249490177861,0.0,149.25682153316734,0.568219961652799,0.6434,0.0,96.03183897443986,48.01591948721993,-48.01591948721993
2025-02-03,6,71,990.9343466095265,842.9482722985815,0.0,147.986074310945,0.5444696537950041,0.5716,0.0,84.58884007613617,42.29442003806808,-42.29442003806808
2025-02-03,6,72,1023.3968519905867,863.5472704221277,0.0,159.84958156845903,0.562863346900972,0.5792,0.0,92.58487764445148,46.29243882222574,-46.29243882222574
2025-02-03,6,73,1027.9185280961656,886.7148631943729,0.0,141.20366490179265,0.5880008653732901,0.6533,0.0,92.24835428034113,46.124177140170566,-46.124177140170566
2025-02-03,6,74,1020.4075617749951,897.8498135398693,0.0,122.55774823512581,0.5651392034291007,0.6925,0.0,84.87124065282462,42.43562032641231,-42.43562032641231
2025-02-03,6,75,1024.8407190027497,920.9288874342907,0.0,103.91183156845898,0.506721092390217,0.6327,0.0,65.745015833364,32.872507916682,-32.872507916682
2025-02-03,6,76,1055.6729237683992,970.4070088666067,0.0,85.26591490179248,0.6702464257514245,0.7523,0.0,64.14554778061849,32.07277389030924,-32.07277389030924
2025-02-03,6,77,242.30437666614523,175.68437843101955,0.0,66.61999823512568,0.9525151133580053,0.9964,0.0,66.38016624147922,33.19008312073961,-33.19008312073961
2025-02-03,6,78,267.9757211105895,187.66138676435284,0.0,80.31433434623668,0.9752270788956389,1.0208,0.0,81.98487250063839,40.992436250319194,-40.992436250319194
